Title,affliation_country
Newly discovered abnormal glucose tolerance in patients with acute myocardial infarction and cardiovascular outcomes: A meta-analysis,United States
The human–primate interface in the New Normal: Challenges and opportunities for primatologists in the COVID-19 era and beyond,United States
Statistical estimation of freight activity analytics from Global Positioning System data of trucks,Thailand
Experimental benchmarking of RayStation proton dose calculation algorithms inside and outside the target region in heterogeneous phantom geometries,Austria
Management of ampullary adenomas in familial adenomatous polyposis syndrome: 16 years of experience from a tertiary cancer center,United States
Controversies in acute kidney injury: conclusions from a Kidney Disease: Improving Global Outcomes (KDIGO) Conference,United Kingdom
Incorporating biowaste into circular bioeconomy: A critical review of current trend and scaling up feasibility,Malaysia
Characterizations of nickel mesh and nickel foam current collectors for supercapacitor application,Malaysia
Impact of sow parity on yield and composition of colostrum and milk in Danish Landrace × Yorkshire crossbred sows,Thailand
8-Hydroxyjulolidine aldimine as a fluorescent sensor for the dual detection of Al3+ and Mg2+,Thailand
"Novel c-Myc–targeting compound N, N-Bis (5-ethyl-2-hydroxybenzyl) methylamine for mediated c-Myc ubiquitin-proteasomal degradation in lung cancer cells",Thailand
Effect of Anodal Transcranial Direct Current Stimulation at the Right Dorsolateral Prefrontal Cortex on the Cognitive Function in Patients With Mild Cognitive Impairment: A Randomized Double-Blind Controlled Trial,Thailand
Application of response surface method for Total organic carbon reduction in leachate treatment using Fenton process,Malaysia
"Microarray-based Analysis of Genes, Transcription Factors, and Epigenetic Modifications in Lung Cancer Exposed to Nitric Oxide",Thailand
Hydroclimate variability of western Thailand during the last 1400 years,Thailand
Time marker of 137Cs fallout maximum in lake sediments of Northwest China,China
Influence of polyurethane-based polycarbonate diols with different structures induced via polymer processing on their dielectric properties,Thailand
Optimization of microwave-assisted extraction of phenolic compounds in Dendrobium formosum Roxb. ex Lindl. and glucose uptake activity,Thailand
Specification Patterns of Service-Based Applications Using Blockchain Technology,Thailand
Photosynthetic microorganisms (Algae) mediated bioelectricity generation in microbial fuel cell: Concise review,India
Flavor binding property of coconut protein affected by protein-glutaminase: Vanillin-coconut protein model,Thailand
Acrylic Box Versus Plastic Sheet Covering on Droplet Dispersal During Extubation in COVID-19 Patients,Thailand
Increased Oxidative Stress Toxicity and Lowered Antioxidant Defenses in Temporal Lobe Epilepsy and Mesial Temporal Sclerosis: Associations with Psychiatric Comorbidities,Thailand
Indentation of a nanolayer on a substrate by a rigid cylinder in adhesive contact,Thailand
Pediatric Versus Adult Chronic Rhinosinusitis,Thailand
"The role of immune and oxidative pathways in menstrual cycle associated depressive, physio-somatic, breast and anxiety symptoms: Modulation by sex hormones",Thailand
Microplastics on beaches along the eastern Gulf of Thailand – A preliminary study,Thailand
First-trimester pre-eclampsia biomarker profiles in Asian population: multicenter cohort study,Hong Kong
Interplay between vitamin D receptor FokI polymorphism and smoking influences Porphyromonas gingivalis proportions in subgingival plaque,Thailand
BRCA immunohistochemistry for screening of BRCA mutation in epithelial ovarian cancer patients,Thailand
"Risk attitude, time preference and health behaviours in the Bangkok Metropolitan Area",Thailand
"Development of second primary tumors and outcomes in medulloblastoma by treatment modality: A Surveillance, Epidemiology, and End Results analysis",United States
Effective production of recombinant Δ60VP1 chicken anemia virus protein in Escherichia coli and its application to a serodiagnostic indirect ELISA,Thailand
Impedimetric melanoma invasion assay device using a simple paper membrane and stencil-printed electrode on PMMA substrate,Thailand
Chronic fatigue and fibromyalgia symptoms are key components of deficit schizophrenia and are strongly associated with activated immune-inflammatory pathways,Iraq
Analysis of 3D cracked components repaired by adhesively bonded patches using FEM-BIEM coupling,Thailand
Integrated glycerol- and ethanol-based chemical synthesis routes using Cu–Mg–Al LDH-derived catalysts without external hydrogen: Intervention of bio-ethanol co-fed with glycerol,Thailand
Curved versus straight-cut hinges for open-door laminoplasty: A finite element and biomechanical study,Thailand
Vitamin D deficiency is not associated with graft versus host disease after hematopoietic stem cell transplantation: A meta-analysis,Thailand
Phylogeography of montane dragons could shed light on the history of forests and diversification processes on Sumatra,Mexico
Non-Hessian method for normal coordinate calculations: Application to evaluate vibrational spectra,Thailand
Perceived Managerial Competence of First-Line Nurse Managers: A Comparative Analysis Among Public Hospitals,Thailand
"Immune-Inflammatory, Metabolic, Oxidative, and Nitrosative Stress Biomarkers Predict Acute Ischemic Stroke and Short-Term Outcome",Brazil
Photosynthesis of H2 and its storage on the Bandgap Engineered Mesoporous (Ni2+/Ni3+)O @ TiO2 heterostructure,South Africa
The clinical significance of fungi in atopic dermatitis,Thailand
Nanosized Titania-Nickel mixed oxide for visible light photocatalytic activity,Chile
Probabilistic assessment of the daily intake of microelements and toxic elements via the consumption of rice with different degrees of polishing,Thailand
"Intestinal parasites in rural communities in Nan Province, Thailand: Changes in bacterial gut microbiota associated with minute intestinal fluke infection",Thailand
Unitary Cayley graphs of matrix rings over finite commutative rings,Thailand
"Visualization of mulberry tea quality using an electronic sensor array, SPME-GC/MS, and sensory evaluation",Thailand
Infusing High-density Polyethylene with Graphene-Zinc Oxide to Produce Antibacterial Nanocomposites with Improved Properties,China
MATPLAN: A probability-based planning tool for cost-effective grid integration of renewable energy,United States
Computed tomographic appearance of circumcaval and circumuterine ureter in a cat,Thailand
"Discussion on “Probabilistic characterization of the soil-water retention curve and hydraulic conductivity and its application to slope reliability analysis” by L. Wang, L. Tang, Z. Wang, H. Liu, and W. Zhang",Thailand
Pop-up paper electrochemical device for label-free hepatitis B virus DNA detection,Thailand
Pre-thermal treatment in binary solvent systems promoting β crystalline phase of electrospun poly(vinylidene fluoride) nanofibers,Japan
Solubilization and in vitro permeation of dovitinib/cyclodextrin complexes and their aggregates,Thailand
Potential use of policosanol extract from Thai bleached rice bran wax as an organogelator,Thailand
Dentin microshear bond strength of various resin luting agents to zirconia-reinforced lithium silicate ceramics,Thailand
"Trichodinids and monogeneans infestation among Nile tilapia hatcheries in Egypt: prevalence, therapeutic and prophylactic treatments",Egypt
Failure Modes of Laterally Loaded Piles Under Combined Horizontal Load and Moment Considering Overburden Stress Factors,Thailand
Low level of genetic diversity and high occurrence of vector-borne protozoa in water buffaloes in Thailand based on 18S ribosomal RNA and mitochondrial cytochrome b genes,Thailand
Inhibitory effect of phenol on wastewater ammonification,Thailand
A case of GABRA5-related developmental and epileptic encephalopathy with response to a combination of antiepileptic drugs and a GABAering agent,Thailand
"Sediment dynamics and temporal variation of runoff in the Yom River, Thailand",Thailand
Combining graphite with hollow-fiber liquid-phase microextraction for improving the extraction efficiency of relatively polar organic compounds,Thailand
How transboundary processes connect commons in Japan and Thailand: A relational analysis of global commodity chains and East Asian economic integration,Thailand
Estimating the Productivity Burden of Pediatric Pneumococcal Disease in Thailand,Thailand
The geopolitical economy of Thailand's marine plastic pollution crisis,Hong Kong
Evolutionary relationships of the ancient fern lineage the adder's tongues (Ophioglossaceae) with description of Sahashia gen. nov,China
The anti-sebum property of chitosan particles,Thailand
Effects of ginger adjunct to the standard prophylaxis on reducing carboplatin and paclitaxel-induced nausea vomiting: a randomized controlled study,Thailand
"Human health risk assessment of cadmium exposure through rice consumption in cadmium-contaminated areas of the Mae Tao sub-district, Tak, Thailand",Thailand
The use of plant by-products as non-conventional feedstuff for livestock feeding with reference to rumen methanogenesis,Thailand
