Title,affliation_country
Ab interno evisceration,Thailand
"“Environmental friendly and cost effective caramel for congo red removal, high flux, and fouling resistance of polysulfone membranes”",India
Environmentally friendly for elderly persons through packaging design,Thailand
Gaming application development to promote cultural tourism in Bangnoi floating market in Samutsongkram,Thailand
Au-catalyzed desorption of GaAs oxides,Thailand
A system dynamics modeling to evaluate flooding impacts on municipal solid waste management services,Thailand
"Alteration of androgen receptor expression, apoptosis and cell proliferation in cryptorchid suckling, nursery and growing-finishing pigs",Thailand
Assessment of heat-to-power ratio in a bio-oil sorption enhanced steam reforming and solid oxide fuel cell system,Thailand
Hydrophilic Truxene Derivative as a Fluorescent off-on Sensor for Copper (II) Ion and Phosphate Species,Thailand
Generation of porcine induced-pluripotent stem cells from Sertoli cells,Thailand
Enhanced Adsorption and Antimicrobial Activity of Fabricated Apocynaceae Leaf Waste Activated Carbon by Cobalt Ferrite Nanoparticles for Textile Effluent Treatment,India
A theoretical study on the molecular encapsulation of luteolin and pinocembrin with various derivatized beta-cyclodextrins,Thailand
Sulfonation of dialdehyde cellulose extracted from sugarcane bagasse for synergistically enhanced water solubility,Thailand
HDT of the model diesel feed over Ir-modified Zr-SBA-15 catalysts,Argentina
Storage stability of bleached rice bran wax organogels and water-in-oil emulsions,Thailand
Development of highly conductive graphite-/graphene-filled polybenzoxazine composites for bipolar plates in fuel cells,Thailand
Characterization and Antibacterial Activity Against Helicobacter pylori of Lactic Acid Bacteria Isolated from Thai Fermented Rice Noodle,Thailand
Designing a Virtual Learning Environment System for Teaching Twenty-First Century Skills to Higher Education Students in ASEAN,Thailand
Protein expression in female salivary glands of pyrethroid-susceptible and resistant strains of Aedes aegypti mosquitoes,Thailand
Smoking and risk of microscopic colitis: A systematic review and meta-Analysis,United States
Rapid Detection of the Antibiotic Sulfamethazine in Pig Body Fluids by Paper Spray Mass Spectrometry,Thailand
Understanding Degradation Mechanisms and Improving Stability of Perovskite Photovoltaics,United States
Polonyi-Starobinsky supergravity with inflaton in a massive vector multiplet with DBI and FI terms,Japan
"Adsorption of paraquat from water by insoluble cyclodextrin polymer crosslinked with 1,2,3,4-butanetetracarboxylic acid",Thailand
Measurement of prompt ψ(2S) production cross sections in proton–lead and proton–proton collisions at sNN=5.02TeV,Armenia
"Measurement of nuclear modification factors of ϒ(1S), ϒ(2S), and ϒ(3S) mesons in PbPb collisions at sNN=5.02 TeV",Armenia
Search for supersymmetric partners of electrons and muons in proton–proton collisions at s=13TeV,Armenia
Curcumin modulates the angiogenic potential of human endothelial cells via FAK/P-38 MAPK signaling pathway,Iran
An Integrated Approach to HIV Disclosure for HIV-Affected Families in Thailand,Thailand
Action research: Science teachers' beliefs about teaching and learning science,Thailand
Fostering the grade 10 underprivileged students' inquiring mind through science reflective journal writing and active learning,Thailand
Integrating the importance levels of friends into trust-based ant-colony recommender systems,Japan
A taxonomic revision of Globba subsect. Nudae (Zingiberaceae),Thailand
Objective physical measures and their association with subjective functional limitations in a representative study population of older Thais,Thailand
"A model for generating a lifestyle fashion brand from cultural capital for generation asia in Bangkok, Thailand",Thailand
Accountability perception of Thai Government: to whom and what counts,Thailand
Real-Time Multiple Face Recognition using Deep Learning on Embedded GPU System,Thailand
Improvement of Relative Permeability and Wetting Condition of Sandstone by Low Salinity Waterflooding,Thailand
Genomic analysis of Leptospira interrogans serovar Paidjan and Dadas isolates from carrier dogs and comparative genomic analysis to detect genes under positive selection,Thailand
Circulating androgen levels before and after oophorectomy in premenopausal and postmenopausal women,United States
"Young people’s views of the constraints on sex education in Bangkok, Thailand",Thailand
Decreased protein kinase C-β type II associated with the prominent endotoxin exhaustion in the macrophage of FcGRIIb−/− lupus prone mice is revealed by phosphoproteomic analysis,Thailand
How Does Self-Rated Health Differ among Older Vietnamese Men and Women?,Viet Nam
"Human adenovirus in patients with influenza-like illness and/or acute gastroenteritis in thailand, 2016",Thailand
"Human astrovirus among patients with acute gastroenteritis in thailand, 2009-2017",Thailand
Analytical model for predicting oil fraction in horizontal oil–water two-phase flow,United States
"Surgical removal and recurrence of Leiomyosarcoma in a King Cobra, Ophiophagus hannah",Thailand
Dual infection of a Thai isolate HP-PRRSV and the pdmH1N1 2009 SIV in weanling pigs,Thailand
A simple and rapid method for the extraction of genomic DNA from piglet tails without using proteinase K,Thailand
Epidemiologic evaluation of feline urolithiasis in Thailand from 2010 to 2017,Thailand
SPINAL DISPLACEMENT during THORACIC SPINAL MANIPULATIVE THERAPY,Thailand
Compact non-uniform planar metasurface for efficiency enhancement of wireless power transfer,Thailand
Maximization of PV size for its limitation in MEA grid code by considering overvoltage and increased active power loss criteria,Thailand
Fictitious flux observer for sensorless control of synchronous reluctance motors considering magnetic cross -coupling effects,Thailand
Bioassay-guided isolation of topoisomerase Ι poison from paphiopedilum callosum (Rchb.f.) stein,Thailand
Greenhouse gas emission from horizontal and vertical subsurface flow constructed wetlands in tropical climate,Thailand
Short-Term Load Forecast for Energy Management System Using Neural Networks with Mutual Information Method of Input Selection,Thailand
Design of Model Predictive Control with Nonlinear Disturbance Observer for Electric Power Steering System,Japan
"Erratum to: Search for a new scalar resonance decaying to a pair of Z bosons in proton-proton collisions at s = 13 TeV (Journal of High Energy Physics, (2018), 2018, 6, (127), 10.1007/JHEP06(2018)127)",Armenia
The Thailand-U.S. defense alliance in U.S.-indo-pacific strategy,Thailand
"Preparation and characterization of core-shell magnetite nanoparticles-polycaprolactone, core-shell natural rubber- polycaprolactone for toughness enhancement of poly(lactic acid)",Thailand
A simple Genotyping method for Rapid Differentiation of Blastocystis Subtypes and Subtype Distribution of Blastocystis spp. In Thailand,Thailand
Synthesis and characterization of admicelled natural rubber with poly(methyl methacrylate)-co-poly ((3-trimethoxysilyl) propyl methacrylate) and evaluation of the properties of its vulcanizates,Thailand
The Genetic Polymorphisms of 24 base pair Duplication and point G102S of Human Chitotriosidase to Bancroftian Filariasis at the Thai–Myanmar Border,Thailand
Implications for provenance since the last glaciations in Southeastern Andaman sea sediments by clay mineralogy,Thailand
A validation study of a polymer optical fiber sensor for monitoring lumbar spine movement,Ireland
Effect of dexmedetomidine combined with pethidine on minimum alveolar concentration of isoflurane in dogs,Thailand
"Combination of rock inhibitor, hypoxia and melatonin improved differentiation of rabbit induced pluripotent stem cells into cardiac progenitor cells",Thailand
Efficacy of live NDV vaccine simultaneously vaccinated with recombinant HVT-NDV vaccine on early protection against newcastle disease virus challenge,Thailand
Accuracy of portable human glucose meter (Accu-chek® performa) for blood glucose measurement in newborn piglets,Thailand
"New localities for Tylototriton uyenoi, T. Panhai and T. Anguliceps in Thailand with remarks on the southernmost distribution of the genus",France
Phenolic compounds removal by grasses and soil bacteria after land application of treated palm oil mill effluent: A pot study,Thailand
Lack of Transmission of Zika Virus Infection to Breastfed Infant,Thailand
Sphenoid Sinus Cholesteatoma—Complications and Skull Base Osteomyelitis: Case Report and Review of Literature,Thailand
Michael’s selection theorem in D-minimal expansions of the real field,Thailand
Relative telomere length in blood leukocytes of patients with anterior cruciate ligament injury: A pilot study,Thailand
Productivity improvement with parallel adjacent U-shaped assembly lines,Thailand
Anterior segment parameters of filipino-americans compared to Chinese-Americans and caucasian americans using anterior segment optical coherence tomography,United States
Search for pair production of first-generation scalar leptoquarks at s =13 TeV,Armenia
Swimming skill development among rural children under limited infrastructure: The stakeholders’ perspectives,Thailand
