Title,Author_count,Open_access,Unique_affiliations_count,cite_count
A Recommendation System of Sightseeing Places based on User's Behavior of Taking and Editing Photos,5,0,2,1
Model-Based Approach Integrated with Fault Circuit Indicators for Fault Location in Distribution Systems,4,0,2,4
A Hierarchical Volt-var Optimization with Discrete Variables in Unbalanced Distribution Systems,4,0,2,0
Encoder Control Enhancement in HEVC Based on R-Lambda Coefficient Distribution,3,0,2,2
Assessment for commercial potential of patent using natural language programming,4,0,2,0
Introducing indigenous knowledge into foresight,4,0,3,0
Supersymmetric indices of 3d S-fold SCFTs,4,1,3,19
Reliability and validity of the Thai Drug Hypersensitivity Quality of Life Questionnaire: a multi-center study,17,1,8,7
A Mathematical Model of 99mTc-ECD Diffusion in Brain for Epileptic Patients,4,0,2,0
Search for supersymmetry with a compressed mass spectrum in the vector boson fusion topology with 1-lepton and 0-lepton final states in proton-proton collisions at √s = 13 TeV,2287,1,250,25
"Branes, partition functions, and quadratic monopole superpotentials",4,1,4,4
"Factors associated respiratory health of occupants in air-onditioned offices in Bangkok, Thailand",3,,1,0
"Review of health problems among foreign travelers presenting to the hospital for tropical diseases, Bangkok, Thailand between 2009 and 2014",8,,2,2
Optimal INR to prevent stroke in thai patients with rheumatic mitral stenosis and atrial fibrillation who are receiving warfarin,3,,1,0
Centrality and pseudorapidity dependence of the transverse energy density in pPb collisions at √sNN = 5.02 TeV,2293,1,245,8
Multi-scale inception based super-resolution using deep learning approach,2,1,1,17
Therapeutic effect of okra (Abelmoschus esculentus moench) pods extract on streptozotocin-induced type-2 diabetic mice,8,0,2,35
"Generalized dilaton–axion models of inflation, de Sitter vacua and spontaneous SUSY breaking in supergravity",3,1,5,15
"Effects of curcumin on oxidative stress, inflammation and apoptosis in L-arginine induced acute pancreatitis in mice",5,1,1,18
Radiosensitivity differences between EGFR mutant and wild-type lung cancer cells are larger at lower doses,8,1,3,12
Comparative genomic analysis of rice with contrasting photosynthesis and grain production under salt stress,7,1,3,15
Cycling of people with a lower limb amputation in Thailand,10,1,6,2
Measurement of exclusive ρ(770)0 photoproduction in ultraperipheral pPb collisions at √sNN=5.02Te,2307,1,178,32
Safety of direct oral anticoagulants in patients with cirrhosis: A systematic review and meta-analysis,3,1,2,8
"Data relating to spatial distribution of polycyclic aromatic hydrocarbons in terrestrial soils of Pakistan and King George Island, Antarctica",11,1,6,3
BRCA mutation in high grade epithelial ovarian cancers,3,1,1,44
"Scale-up synthesis and in vivo anti-tumor activity of curcumin diethyl disuccinate, an ester prodrug of curcumin, in HepG2-xenograft mice",8,1,3,10
Formation of isolated tungstate sites on hierarchical structured SiO2- and HY zeolite-supported WOx catalysts for propene metathesis,4,0,2,14
Detection of leishmania and trypanosoma DNA in field-caught sand flies from endemic and non-endemic areas of leishmaniasis in southern Thailand,8,1,3,24
Fuel oil generated from the cogon grass-derived Al–Si (Imperata cylindrica (L.) Beauv) catalysed pyrolysis of waste plastics,4,1,2,11
"Poly (2,6-dimethyl-1,4-phenylene oxide)-based hydroxide exchange separator membranes for Zinc–air battery",5,1,2,40
More anxious than depressed: Prevalence and correlates in a 15-nation study of anxiety disorders in people with type 2 diabetes mellitus,30,1,18,43
Rapid aldosterone-mediated signaling in the DCT increases activity of the thiazide-sensitive NACL cotransporter,12,1,7,39
Charged fermion in (1 + 2) -dimensional wormhole with axial magnetic field,3,1,2,8
Supersymmetric domain walls in 7D maximal gauged supergravity,2,1,1,5
Two-dimensional SCFTs from matter-coupled 7DN=2 gauged supergravity,2,1,1,3
Clinical Presentation of Influenza in Children 6 to 35 Months of Age: Findings from a Randomized Clinical Trial of Inactivated Quadrivalent Influenza Vaccine,41,2,33,16
"Recombinant GII.Pe-GII.4 norovirus, Thailand, 2017–2018",5,1,1,20
New blockchain-based architecture for service interoperations in internet of things,4,0,3,78
Endocrine manifestations of PHACE syndrome,3,0,1,6
E2 and Erns isotype-specific antibody responses in serum and oral fluid after infection with classical swine fever virus (CSFV),5,0,3,1
Surgical treatment of pediatric supracondylar humerus fracture could be safely performed by general orthopedists,3,0,2,4
Generation of two human iPSC lines (MDCUi001-A and MDCUi001-B) from dermal fibroblasts of a Thai patient with X-linked osteogenesis imperfecta using integration-free Sendai virus,5,1,3,2
Flavors of Flaviviral RNA Structure: towards an Integrated View of RNA Function from Translation through Encapsidation,4,1,2,4
Cement-improved lake bed sedimentary soil for road construction,3,0,2,38
Periodontitis is associated with elevated serum levels of cardiac biomarkers—Soluble ST2 and C-reactive protein,5,0,4,18
Parameterization of simultaneously stabilizing controllers for two-stage compensator systems,6,,2,2
"Stability and Sterility of Extemporaneously Prepared Nonpreserved Cefazolin, Ceftazidime, Vancomycin, Amphotericin B, and Methylprednisolone Eye Drops",8,0,2,1
Enhancement of lipid extraction for efficient methyl ester production from Chlamydomonas sp,2,0,1,10
Coexisting representations of sensory and mnemonic information in human visual cortex,3,2,4,100
Comparative study of local gas-liquid hydrodynamics and mass transfer between conventional and modified airlift reactors,5,0,4,9
Objective Monitoring of Driving Behavior in Parkinson's Disease: The Utility of the Chula Parkinson Car®,5,0,2,0
Early pharmacokinetics of low dosage mycophenolate exposure in Thai kidney transplant recipients,5,0,3,3
Selective aromatic formation from catalytic fast pyrolysis of Jatropha residues using ZSM-5 prepared by microwave-assisted synthesis,3,0,2,23
Prediction of massive transfusion in trauma patients in the surgical intensive care units (THAI-SICU study),11,1,9,4
Pharmacotherapy related quality of life in Thai patients with chronic diseases,1,0,1,1
Supportive care needs: An aspect of Thai women with breast cancer undergoing chemotherapy,3,0,1,10
Depression and Anxiety in Adults with Hidradenitis Suppurativa: A Systematic Review and Meta-analysis,13,1,17,85
Interaction of the immune-inflammatory and the kynurenine pathways in rats resistant to antidepressant treatment in model of depression,13,0,3,16
Ethnic differences in platysmal perforators and its relevance for the platysma myocutaneous flap,10,0,5,5
Salivary and serum cystatin SA levels in patients with type 2 diabetes mellitus or diabetic nephropathy,8,0,5,3
Cathepsin K–deficient osteocytes prevent lactation-induced bone loss and parathyroid hormone suppression,15,1,6,45
A comparison between repeat discectomy versus fusion for the treatment of recurrent lumbar disc herniation: Systematic review and meta-analysis,5,0,2,9
Nanosized Fe3O4 incorporated on a TiO2 surface for the enhanced photocatalytic degradation of organic pollutants,7,1,6,49
Alcohol use disorder and alcohol withdrawal syndrome in Vietnamese hospitalized patients,3,0,3,0
Ethanol dehydrogenation to acetaldehyde over activated carbons-derived from coffee residue,3,1,1,9
"Asexual propagation of the soft corals Sinularia sp., Cladiella sp. and Sarcophyton sp. (Octocorallia: Alcyonacea) using different methods of attachment in a recirculating seawater system",2,1,2,4
Doripenem dosing regimens in Asian critically ill patients with continuous renal replacement therapy,7,0,4,3
Autochthonous microbes and their key properties in browning reduction during soy sauce fermentation,3,0,1,8
Thermal-response of a protein (hHv1)by a coarse-grained MC and all-atom MD computer simulations,6,1,3,4
Molecular characteristics of dissolved organic matter transformed by O3 and O3/H2O2 treatments and the effects on formation of unknown disinfection by-products,4,1,3,61
Multi-functional carboxylic acids for chitosan scaffold,3,0,2,15
Lime powder regimen supplement alleviates urinary metabolic abnormalities in urolithiasis patients,7,0,2,3
Antimicrobial activity and chemical stability of cinnamon oil in oil-in-water nanoemulsions fabricated using the phase inversion temperature method,6,0,2,50
Lower bound solutions for undrained face stability of plane strain tunnel headings in anisotropic and non-homogeneous clays,2,0,1,55
Rapid one-step protein extraction method for the identification of mycobacteria using MALDI-TOF MS,5,0,2,13
Long-term loss to follow-up in the TREAT Asia HIV Observational Database (TAHOD),90,2,22,5
"Winning with the public, winning in court: Advocacy lessons learnt from 85% pictorial health warning campaign in Thailand",2,0,2,3
Effect of synthesis time on morphology of CeO2 nanoparticles and Au/CeO2 and their activity in oxidative steam reforming of methanol,7,0,4,27
"Efficient expression and secretion of endo-1,4-β-xylanase from Penicillium citrinum in non-conventional yeast Yarrowia lipolytica directed by the native and the preproLIP2 signal peptides",5,0,3,8
Mechanism study on the pyrolysis of the typical ether linkages in biomass,7,0,3,46
Hydrodeoxygenation of oleic acid and palmitic acid to hydrocarbon-like biofuel over unsupported Ni-Mo and Co-Mo sulfide catalysts,4,0,2,49
Insight into the alternative metal oxide modified carbon-supported PtCo for oxygen reduction reaction in proton exchange membrane fuel cell,7,0,4,10
"Immune-inflammatory pathways and clinical changes in fibromyalgia patients treated with Mindfulness-Based Stress Reduction (MBSR): A randomized, controlled clinical trial",8,2,5,41
Flare of Autoimmune Hepatitis Causing Acute on Chronic Liver Failure: Diagnosis and Response to Corticosteroid Therapy,30,0,15,51
The economics of solar PV self-consumption in Thailand,6,0,4,50
Improvement of sulfonated poly(ether ether ketone)/Y zeolite -SO3H via organo-functionalization method for direct methanol fuel cell,8,0,3,18
Iron nanoparticle-modified water treatment residues for adsorption of As(III) and As(V) and their cement-based solidification/stabilization,3,0,1,9
Thermoreversible cross-linking of maleated natural rubber with glycerol,4,0,2,2
Magnifying elements of semigroups of transformations with invariant set,2,0,3,10
Slate – A new record for crystal preferred orientation,3,1,3,15
"Awareness, knowledge, and practice for hepatitis B infection in Southeast Asia: a cross-sectional study",9,1,3,4
Identification and Functional Characterization of Genes Involved in the Biosynthesis of Caffeoylquinic Acids in Sunflower (Helianthus annuus L.),5,1,1,22
"Antityrosinase, Antioxidant, and Cytotoxic Activities of Phytochemical Constituents from Manilkara zapota L. Bark",2,1,1,26
Critical Comments on EEG Sensor Space Dynamical Connectivity Analysis,6,2,5,72
Bleeding Symptoms and von Willebrand Factor Levels: 30-Year Experience in a Tertiary Care Center,8,1,1,1
Effect of surfactant concentrations on physicochemical properties and functionality of curcumin nanoemulsions under conditions relevant to commercial utilization,3,1,3,72
"Partial nitrification in entrapped-cell-based reactors with two different cell-to-matrix ratios: performance, microenvironment, and microbial community",4,0,5,9
Acute kidney injury spectrum in patients with chronic liver disease: Where do we stand?,2,2,1,30
Lowerature Reversible Thermochromic Polydiacetylene/Zinc(II)/Zinc Oxide Nanocomposites for Colorimetric Sensing,5,0,4,53
Porous ZnV2O4 Nanowire for Stable and High-Rate Lithium-Ion Battery Anodes,8,0,3,36
"Palaeomagnetism of Late Triassic volcanic rocks from the western margin of Khorat Basin, Thailand and its implication for ambiguous inclination shallowing in Mesozoic sediments of Indochina",6,0,5,4
