Title,affliation_country
Movie Revenue Prediction Using Regression and Clustering,Thailand
Influence of Anodizing Current on Structure and Color Intensity of Anodized Aluminium Alloys,Thailand
Design and Development of an Assistive Hand Device for Enhancing Compatibility and Comfortability,Thailand
IR-Compatible PDMS microfluidic devices for monitoring of enzyme kinetics,United States
Risk profiles and pattern of antithrombotic use in patients with non-valvular atrial fibrillation in Thailand: A multicenter study,Thailand
Diagnosis of Heart Disease Using a Mixed Classifier,Thailand
C-Anomalous Assemblage Detection to Recognize Outliers Using kth-Nearest Neighbor Distance,Thailand
Elliptic Flow of Charm and Strange Hadrons in High-Multiplicity p+Pb Collisions at sNN =8.16 TeV,Armenia
Development of an emergy computation algorithm for complex systems using depth first search and track summing methods,Thailand
Event-B formalization of basic supply chain patterns,Thailand
Improving short text classification using fast semantic expansion on multichannel convolutional neural network,Thailand
An ontology-based knowledge acquisition for PDM,Thailand
Formalism of stochastic queueing network using stochastic petri nets,Thailand
Effectiveness of voriconazole and corneal cross-linking on Phialophora verrucosa keratitis: A case report,Thailand
Magnifying elements in semigroups of linear transformations with invariant subspaces,Thailand
"Lamesticumin G, a new α-glucosidase inhibitor from the fruit peels of Lansium parasiticum",Thailand
Gold nanoparticles attenuates bacterial sepsis in cecal ligation and puncture mouse model through the induction of M2 macrophage polarization,Thailand
A Global Research Agenda for Adolescents Living With HIV,Switzerland
Significance of H461 at subsite +1 in substrate binding and transglucosylation activity of amylomaltase from Corynebacterium glutamicum,Thailand
"Synthesis, spectroscopic characterization, single crystal X-ray analysis and DFT calculation of isomeric Cu(MR)2(β/γ-pic)2 complexes: First transition metal complexes of methyl red",India
Narrowing band gap energy of defective black TiO2 fabricated by solution plasma process and its photocatalytic activity on glycerol transformation,Thailand
X-ray absorption spectroscopy investigation of relationship between Mg vacancy and magnetic properties of MgO powder,Thailand
"β-Cyclodextrin encapsulation elevates antioxidant capacity of tea: A closing chapter on non-epicatechins, atomistic insights from X-ray analysis, DFT calculation and DPPH assay",Thailand
Amphiregulin modifies the Minnesota acute graft-versus-host disease risk score: Results from BMT CTN 0302/0802,United States
Effect of calcium precursors on pelletized property and cyclic CO2 capture performance,Thailand
"Detection of arsenite-oxidizing bacteria in groundwater with low arsenic concentration in Rayong province, Thailand",Thailand
Designing number of Kanban in glove box assembly,Thailand
Synthesis of glycerol carbonate from dimethyl carbonate and glycerol using CaO derived from eggshells,Thailand
The effect of ethoxylate nonionic surfactants on phase inversion temperature and salinity: An alternative approach for vegetable oil recovery from spent bleaching earth,Thailand
Re-evaluation of pediatric 18F-FDG dosimetry: Cristy-Eckerman versus UF/NCI hybrid computational phantoms,United States
Risk-based N-2 contingency ranking in transmission system using operational condition,Thailand
Feature reduction on fuzzy SVM-based coding unit decision in HEVC,Thailand
Classification models for stock's performance prediction: A case study of finance sector in the stock exchange of Thailand,Thailand
China Studies In South And Southeast Asia: Between Pro-china And Objectivism,Taiwan
A long journey from Chinese-language newspaperman to Chinese specialist: The oral history from two senior Chinese intellectuals in Thailand,Thailand
Design and Optimisation of a Power Efficient High-Altitude Platform for Equatorial Operation,Thailand
Taxes and risk-taking behavior: evidence from mergers and acquisitions in the G7 nations,Thailand
"Search for R-parity violating supersymmetry in pp collisions at s=13TeV using b jets in a final state with a single lepton, many jets, and high sum of large-radius jet masses",Armenia
Inhibitory Activities of Protein Hydrolysates from Spotted Babylon Snails on Tyrosinase and Melanogenesis,Thailand
Experimental study of dual fixed bed biochar-catalytic gasification with simultaneous feed of O2-steam-CO2 for synthesis gas or hydrogen production,Thailand
Balancing relapses versus cognitive impairment in primary central nervous system lymphoma: a single-center experience,Thailand
Hofstadter Points for Exterior Angles,Thailand
Green transportation system to promote sustainable lifestyle in Chulalongkorn University,Thailand
Constraining Gluon Distributions in Nuclei Using Dijets in Proton-Proton and Proton-Lead Collisions at sNN =5.02 TeV,Armenia
TRH site-specific methylation in oral and oropharyngeal squamous cell carcinoma,Thailand
Preface,Thailand
Lowercase Letters in Text-Based CAPTCHA: A Visual Perception Analysis,Thailand
Message from General Chair,Thailand
Message from Technical Program Chair,Thailand
High performance of photosynthesis and osmotic adjustment are associated with salt tolerance ability in rice carrying drought tolerance QTL: Physiological and co-expression network analysis,Thailand
Influence of silica sources on structural property and activity of Pd-supported on mesoporous MCM-41 synthesized with an aid of microwave heating for partial hydrogenation of soybean methyl esters,Thailand
Effect of pH on fluorescence quenching of organic dyes by graphene oxide,Thailand
Investigation of Ni/SiO2 fiber catalysts prepared by different methods on hydrogen production from ethanol steam reforming,Thailand
"Factors related to methamphetamine relapse risk among clients in the substance rehabilitation center of national narcotics board in West Java, Indonesia",Thailand
Prevalence and predictors of tobacco use among bhutanese adolescents,Thailand
Universal health coverage (UHC),Thailand
Delaying first pregnancy in reducing burden of unintended pregnancy among married adolescents in urban slums of Bangladesh: A situation analysis,Thailand
"The effects of an educational program on knowledge, attitudes and intentions regarding condom and emergency contraceptive pill use among thai female university students",Thailand
Efficient all-and-one support vector machines based on one-versus-all data inseparability,Thailand
Comparison of EEG measurement of upper limb movement in motor imagery training system,Thailand
Real-Time Rollover Warning in Tripped and Un-tripped Rollovers with A Neural Network,Thailand
A Global Research Agenda for Pediatric HIV,Switzerland
Exponential bounds via Stein's method and exchangeable pairs,Thailand
CU-MAC: A duty-cycle MAC protocol for internet of things in wireless sensor networks,Thailand
Molecular aggregation of four modified xyloglucan models in aqueous solution,Thailand
Powder injection moulding of dental ceramic brackets using water soluble binder,Thailand
Endocardial Ablation Approach for Brugada Syndrome,Thailand
Optimizing Clinical Trial Design to Maximize Evidence Generation in Pediatric HIV,United Kingdom
Risk factors for human papillomavirus infection and abnormal cervical cytology among perinatally human immunodeficiency virus-infected and uninfected asian youth,Thailand
Multiple sections per slide for immunohistochemistry: A cost-effective alternative in resource-limited settings,{}
Constraints on models of scalar and vector leptoquarks decaying to a quark and a neutrino at s =13 TeV,Armenia
Search for vector-like T and B quark pairs in final states with leptons at √s=13 TeV,Armenia
Novel dual regulators of Pseudomonas aeruginosa essential for productive biofilms and virulence,United States
The structure-function analysis of the Mpr1 metalloprotease determinants of activity during migration of fungal cells across the blood-brain barrier,United States
Constructing an academic thai plagiarism corpus for benchmarking plagiarism detection systems,Thailand
Are there maximum compatible concentrations of calcium gluconate and sodium glycerophosphate in infant parenteral nutrition solutions?,Thailand
Cooperative corpus consultation for acquisition of adjective + preposition collocations,Thailand
Tenofovir versus placebo to prevent perinatal transmission of hepatitis B,France
Search for narrow and broad dijet resonances in proton-proton collisions at √s=13 TeV and constraints on dark matter mediators and other new particles,Armenia
Effect of obstructive sleep apnea and its treatment of atrial fibrillation recurrence after radiofrequency catheter ablation: A meta-analysis,United States
Search for resonant pair production of Higgs bosons decaying to bottom quark-antiquark pairs in proton-proton collisions at 13 TeV,Armenia
Outcomes of clinical practice guideline for sepsis patients in Taksin hospital,Thailand
"Prevalence of psychiatric disorders in homeless population in Bangkok, Thailand",Thailand
"Utilization of immunization service and predictors among under 3-year-old children in urban slums of Chanmyathazi Township, Mandalay, Myanmar",Thailand
Minimal invasive posterior cervical laminoforaminotomy for treatment of degenerative cervical radiculopathy: A technical report and review of the literatures,Thailand
"Reintubation in the post-anesthesia care unit [PACU] from the first 2,000 incidents: Perioperative and anesthetic adverse events in Thailand [PAAd Thai] study",Thailand
"Long-term clinical and histological evaluation of PoreSkin: A human acellular dermal matrix in burn scars, a descriptive clinical study",Thailand
