Title,ref_count,Author_count,Subject_area_count,Unique_affiliations_count,Open_access,subtype,Cite_count
Fuzzy analytical hierarchy process for supplier selection: A case study in an electronic component manufacturer,35,2,1,1,1,ar,9
Removal of hydrocarbons from drill cuttings using flotation enhanced stirred tank (Fest),43,5,1,2,1,ar,0
Simulation of process structure and operating parameters on the efficiency of the chemical looping combustion combined with humid air turbine cycle using statistical experimental design,35,3,1,1,1,ar,0
The dynamics of commingled production,38,3,1,3,1,ar,3
Convex optimization approach to multi-objective design of two-stage compensators for linear systems,21,4,1,2,1,ar,1
Metagenomic Survey Reveals More Diverse and Abundant Antibiotic Resistance Genes in Municipal Wastewater Than Hospital Wastewater,39,15,2,8,1,ar,11
"Seismic Characteristics of Paleo-Pockmarks in the Great South Basin, New Zealand",83,3,1,2,1,ar,3
Combined effects of cations in fertilizer solution on antioxidant content in red lettuce (Lactuca sativa L.),95,5,4,4,0,ar,7
Use of nitrogen-doped amorphous carbon nanodots (N-CNDs) as a fluorometric paper-based sensor: A new approach for sensitive determination of lead(ii) at a trace level in highly ionic matrices,32,8,3,5,0,ar,15
Non-invasive tests for predicting liver outcomes in chronic hepatitis C patients: A systematic review and meta-analysis,52,5,1,4,1,ar,3
Combining Genome and Gene Co-expression Network Analyses for the Identification of Genes Potentially Regulating Salt Tolerance in Rice,79,9,1,3,1,ar,2
A core outcome set for vasomotor symptoms associated with menopause: the COMMA (Core Outcomes in Menopause) global initiative,24,27,1,23,0,ar,14
Sustainable Hydrogen Production from Waste Wood and CO2,83,4,3,2,2,ar,5
NiCoS/carbon black based bifunctional air electrode for Zn-air secondary batteries,37,3,4,2,0,ar,8
Tuning Brønsted and Lewis acidity on phosphated titanium dioxides for efficient conversion of glucose to 5-hydroxymethylfurfural,74,4,2,2,1,ar,3
Ti3C2MXene-Encapsulated NiFe-LDH Hybrid Anode for High-Performance Lithium-Ion Batteries and Capacitors,50,8,5,4,0,ar,37
On the maximum edge-pair embedding bipartite matching,31,4,2,4,1,ar,0
High-throughput screening of single metal atom anchored on N-doped boron phosphide for N2reduction,73,4,1,2,0,ar,14
Symmetry driven: The synthesis of co-substituent octasilsesquioxanes,45,4,3,2,0,ar,5
"Pharmacodynamics and Pharmacokinetics of Injectable Pimobendan and Its Metabolite, O-Desmethyl-Pimobendan, in Healthy Dogs",41,7,1,3,1,ar,6
Molecular and Pathological Investigations of Selected Viral Neuropathogens in Rabies-Negative Brains of Cats and Dogs Revealed Neurotropism of Carnivore Protoparvovirus-1,32,5,1,3,1,ar,4
Interventions and outcomes of adult patients with B-ALL progressing after CD19 chimeric antigen receptor T-cell therapy,33,16,4,8,1,ar,30
Two Birds with One Stone: Boosting Zinc-Ion Insertion/Extraction Kinetics and Suppressing Vanadium Dissolution of V2O5via La3+Incorporation Enable Advanced Zinc-Ion Batteries,70,9,1,5,0,ar,43
Brief Report: Prevalence Trend of Transmitted Drug Resistance in a Prospective Cohort of Thai People with Acute HIV Infection,34,11,2,8,2,ar,2
A colorimetric paper-based optode sensor for highly sensitive and selective determination of thiocyanate in urine sample using cobalt porphyrin derivative,53,5,1,1,0,ar,8
Tuning the porosity of sulfur-resistant Pd-Pt/MCM-41 bimetallic catalysts for partial hydrogenation of soybean oil-derived biodiesel,53,9,4,3,0,ar,14
Selective decarboxylation of biobased fatty acids using a Ni-FSM-16 catalyst,41,5,3,2,1,ar,16
"Association between Smartphone Addiction and Mental Health during the COVID-19 Pandemic 2021 among Inner Mongolia Medical University Students, China",26,2,4,1,0,cp,2
The Screening Accuracy of a Visually Based Montreal Cognitive Assessment Tool for Older Adult Hearing Aid Users,27,6,2,4,1,ar,7
Self-Medication With Over-the-counter Medicines Among the Working Age Population in Metropolitan Areas of Thailand,31,3,2,3,1,ar,17
A core outcome set for genitourinary symptoms associated with menopause: the COMMA (Core Outcomes in Menopause) global initiative,22,27,1,23,0,ar,10
TeV Emission of Galactic Plane Sources with HAWC and H.E.S.S.,39,323,2,63,1,ar,10
Search for the rare decay of the W boson into a pion and a photon in proton-proton collisions at s=13TeV,39,2353,1,271,1,ar,3
Search for singly and pair-produced leptoquarks coupling to third-generation fermions in proton-proton collisions at s=13 TeV,98,2355,1,274,1,ar,43
Measurement of the azimuthal anisotropy of [Formula presented] and [Formula presented] mesons in PbPb collisions at s NN =5.02TeV,49,2278,1,209,1,ar,12
Using a Spreadsheet-Based Simulation to Practice and Evaluate Iterative Column Selection and Experimental Design in Chemical Fingerprinting with GC-MS,25,2,2,1,1,ar,1
Anisotropic quark stars in Einstein-Gauss-Bonnet theory,88,4,1,4,1,ar,40
"Abundance, composition, and fate of microplastics in water, sediment, and shellfish in the Tapi-Phumduang River system and Bandon Bay, Thailand",167,6,4,3,0,ar,76
Flower-like W/WO3as a novel cathode for aqueous zinc-ion batteries,46,9,7,4,0,ar,15
Core-functionalized nanoaggregates: preparationviapolymerization-induced self-assembly and their applications,123,3,3,2,0,re,7
Understanding the Mechanism of Social Attachment Role in Social Media: A Qualitative Analysis,63,4,1,2,1,ar,16
Development of a New Ternary Al2O3-HAP-Pd Catalyst for Diethyl Ether and Ethylene Production Using the Preferential Dehydration of Ethanol,59,4,2,1,1,ar,4
Flavylium-based hypoxia-responsive probe for cancer cell imaging,47,10,7,3,1,ar,3
Co-creating a sustainable regional brand from multiple sub-brands: The andaman tourism cluster of Thailand,96,5,9,4,1,ar,4
Impact response of aramid fabric-reinforced polybenzoxazine/urethane composites containing multiwalled carbon nanotubes used as support panel in hard armor,47,4,2,4,1,ar,3
Impact of covid-19 on food and plastic waste generated by consumers in bangkok,39,3,8,3,1,ar,25
A patent analysis to identify emergent topics and convergence fields: A case study of chitosan,92,4,5,1,1,ar,1
Potential anti-alzheimer agents from guanidinyl tryptophan derivatives with activities of membrane adhesion and conformational transition inhibitions,33,6,7,2,1,ar,0
Targeted gold nanohybrids functionalized with folate-hydrophobic-quaternized pullulan delivering camptothecin for enhancing hydrophobic anticancer drug efficacy,57,10,2,3,1,ar,7
Insight into the characteristics of novel desmin-immunopositive perivascular cells of the anterior pituitary gland using transmission and focused ion beam scanning electron microscopy,25,3,7,4,1,ar,3
Effects of dam construction in the wang river on sediment regimes in the chao phraya river basin,72,6,4,3,1,ar,6
The role of corporate social responsibility and corporate image in times of crisis: The mediating role of customer trust,104,7,3,4,1,ar,18
Nasal Dorsum Augmentation with Botulinum Toxin A: A Pilot Study,10,3,1,4,,ar,0
Effects of Alkaline Zinc Bath Formulations on Electrochemical Corrosion Behavior of Electrogalvanized Coatings,38,9,3,4,0,ar,2
"Comparison of diagnostic accuracy of self-reported varicella history with serum anti-varicella-zoster virus igg among hospital healthcare workers, samut sakhon province, thailand (September-october 2020)",23,5,2,2,,ar,0
Assessement of outcomes following implementation of antiviral treatment guidelines for covid-19 during the first wave in thailand,22,11,2,9,,ar,1
Aspergillus lentulus: An Under-recognized Cause of Antifungal Drug-Resistant Aspergillosis,38,5,2,3,1,ar,10
Evaluation of pleural fluid parameters related to cardiac diseases in cats,23,6,1,1,1,ar,1
Association between depression and increased risk of readmission in patients with heart failure: A systematic review and meta-analysis,50,8,2,7,0,re,2
Characterization of serum protein electrophoresis patterns and C-reactive protein in canine tick-borne diseases,27,2,1,1,1,ar,1
"Prevalence of thrombocytopenia, anti–platelet factor 4 antibodies and D-dimer elevation in Thai people After ChAdOx1 nCoV-19 vaccination",20,10,1,1,1,ar,9
Effect of patient education intervention on medication adherence and blood pressure of hypertensive filipino patients: Systematic review and meta-analysis,39,2,1,2,,ar,1
A concept analysis of quality nursing care,52,3,1,2,0,ar,5
"Bioacoustics reveal hidden diversity in frogs: Two new species of the genus limnonectes from myanmar (amphibia, anura, dicroglossidae)",63,7,4,6,1,ar,1
Search for lepton-flavor violating decays of the Higgs boson in the μτ and eτ final states in proton-proton collisions at s =13 TeV,95,2341,1,269,1,ar,30
Search for top squarks in final states with two top quarks and several light-flavor jets in proton-proton collisions at s =13 TeV,87,2324,1,272,1,ar,12
The comparison of offline and online nutrition education on body mass index in rugby athletes during the covid-19 pandemic (The body mass index profile of jakarta athletes during covid-19 pandemic),25,4,1,3,1,ar,2
Hard color-singlet exchange in dijet events in proton-proton collisions at s =13 TeV,103,2422,1,281,1,ar,7
Prevalence of antibodies against seasonal influenza A and B viruses among older adults in rural Thailand: A cross-sectional study,42,8,1,1,1,ar,0
"Erratum: Callaway et al. alternatives to antibiotics: A symposium on the challenges and solutions for animal health and production (antibiotics (2021), 10, 471, 10.3390/antibiotics10050471)",1,4,6,3,1,er,1
Pilot study using arcgis online to enhance students’ learning experience in fieldwork,26,3,1,1,1,ar,10
"Phenolic content and biological activities of ethanol extracts from medicinal plants in east kalimantan, indonesia",46,9,1,3,1,ar,0
Ambitwistor strings in six and five dimensions,50,3,1,3,1,ar,3
Cardiovascular Responses to Acute Bouts of Continuous and High-Intensity Interval Exercise in Morbidly Obese Adults,18,4,1,4,,ar,0
Effects of Two Rehabilitation Programs on Dynamic Balance in Athletes with Functional Ankle Instability,34,2,1,1,,ar,2
Automated home-cage monitoring as a potential measure of sickness behaviors and pain-like behaviors in LPS-treated mice,75,5,1,2,1,ar,6
Exploring factors influencing open innovation adoption in smes: The evidence from emerging markets,54,2,1,2,1,ar,3
Long term heating effects at 1173 K and 1273 K on microstructural rejuvenation in various modified alloys based on GTD-111,18,6,3,1,0,ar,3
Supersymmetric domain walls in maximal 6D gauged supergravity I,61,2,2,1,1,ar,1
Effect of tempering temperature on impact energy of AISI 410 martensitic stainless steel at low temperatures,22,5,3,1,0,ar,3
The combination of phytoremediation and electrokinetics remediation technology on arsenic contaminated remediation in tailing storage facilities from gold mine,39,2,1,1,1,ar,6
"Growth, secondary metabolite production, and in vitro antiplasmodial activity of Sonchus arvensis L. callus under dolomite [CaMg(CO3)2] treatment",45,6,1,3,1,ar,11
Low-cost fiber rope reinforced polymer (FRRP) confinement of square columns with different corner Radii,64,5,3,4,1,ar,25
Neuroprotective effects of glochidion zeylanicum leaf extract against h2 o2 /glutamate-induced toxicity in cultured neuronal cells and aβ-induced toxicity in caenorhabditis elegans,52,6,3,5,1,ar,6
Potential for developing plant-derived candidate vaccines and biologics against emerging coronavirus infections,135,4,5,2,1,re,13
Factors Influencing Tech-Focused Government Agency in Funding Tech Start-ups: The Evidence from Thailand,36,3,1,2,0,ar,1
Human norovirus GII.4 Hong Kong variant shares common ancestry with GII.4 Osaka and emerged in Thailand in 2016,31,7,1,1,1,ar,1
Distinctive supramolecular features of β-cyclodextrin inclusion complexes with antidepressants protriptyline and maprotiline: A comprehensive structural investigation,60,1,3,1,1,ar,7
Multi-scale Xception based depthwise separable convolution for single image superresolution,90,3,1,2,1,ar,11
The association between attachment pattern and depression severity in Thai depressed patients,30,3,1,2,1,ar,3
First-in-human results of the Omega left atrial appendage occluder for patients with non-valvular atrial fibrillation,2,7,1,4,2,ar,2
Salivary proteomics in monitoring the therapeutic response of canine oral melanoma,34,7,1,2,1,ar,2
Dynamics of Microbial Community During Nitrification Biofilter Acclimation with Low and High Ammonia,36,6,2,3,0,ar,2
"Blood Cell Morphology and Leukocyte Profile of the Himalayan Newt Tylototriton verrucosus Anderson, 1871 (Urodela: Salamandridae) in Thailand",44,3,4,1,,ar,3
Measurement of norm in building materials to assess radiological hazards to human health and develop the standard guidelines for residents in thailand: Case study in sand samples collected from seven northeastern thailand provinces,21,6,2,3,1,ar,1
On conserved quantities for the Schwarzschild black hole in teleparallel gravity,41,4,2,4,1,ar,12
Norcycloartocarpin targets Akt and suppresses Akt-dependent survival and epithelial-mesenchymal transition in lung cancer cells,100,7,1,1,1,ar,3
Canine bocavirus-2 infection and its possible association with encephalopathy in domestic dogs,44,11,1,3,1,ar,6
Epiphora before and after upper eyelid functional blepharoplasty: A retrospective cohort study,16,2,1,1,1,ar,0
Internalizing problems are associated with oral health-related quality of life in early childhood: Outcomes from an Asian multi-ethnic prospective birth cohort,98,10,1,6,1,ar,0
Titania nanosheet generates peroxynitrite-dependent S-nitrosylation and enhances p53 function in lung cancer cells,63,7,1,6,1,ar,5
Search for a heavy vector resonance decaying to a Z boson and a Higgs boson in proton-proton collisions at √s=13Te,75,2355,2,252,1,ar,10
