Title,Author_count,Open_access,Unique_affiliations_count,cite_count
Cobalt alloying effect on improvement of Ni/YSZ anode-supported solid oxide fuel cell operating with dry methane,5,1,2,3
Limiting Acute Kidney Injury Progression In Sepsis: Study Protocol and Trial Simulation,12,1,8,8
Associations of the srebf2 gene and insig2 polymorphisms with obesity and dyslipidemia in thai psychotic disorder patients treated with risperidone,7,1,6,0
Urinary extracellular vesicles are a novel tool to monitor allograft function in kidney transplantation: A systematic review,6,1,3,5
How to Maximize Suture Tension in Double-Row Suture-Bridge Rotator Cuff Repair?,3,1,1,2
A DFT calculation on nonenzymatic degradation of isoaspartic residue,4,0,3,0
"The Use of Hematological and Histopathological Biomarkers to Assess the Health of Aquatic Ecosystems in Koh Sichang, Thailand",5,1,3,1
Fe-doped effects on phase transition and electronic structure of CeO2 under compressed conditions from ab initio calculations,6,1,5,3
Relationship of Respirable Dust Exposure to Pulmonary Function among Informal-sector Weavers using Indigo-dyed Cotton,3,1,2,0
Morphometry and Phylogeny of the Different Populations of Selaginella tamariscina (P. Beauv.) Spring and S. pulvinata (Hook. & Grev.) Maxim. in Northern Thailand,4,1,2,0
Health impacts and costs of fine particulate matter formation from road transport in Bangkok Metropolitan Region,7,0,7,10
Cranial neuropathies in advanced nasopharyngeal carcinoma: Neurological recovery after modern radiotherapy and systemic chemotherapy,16,1,3,1
Federated learning for predicting clinical outcomes in patients with COVID-19,99,1,39,178
Computational Lock and Key and Dynamic Trajectory Analysis of Natural Biophors Against COVID-19 Spike Protein to Identify Effective Lead Molecules,10,1,10,11
Radiofrequency ablation in Brugada syndrome,1,1,3,6
Effects of foam pad balance exercises on cancer patients undergoing chemotherapy: A randomized control trial,2,0,1,6
Neuropsychological deficits in Posterior Cortical Atrophy and typical Alzheimer's disease: A meta-analytic review,13,2,6,3
An approach to a repeated self-biting tongue injury in a toddler,6,0,3,1
Digesting anomalies: A q-factor approach for the Thai market,3,0,3,3
Population pharmacokinetics of meropenem in critically ill infant patients,5,1,1,5
Stimulator of interferon gene (STING) and interferon regulatory factor (IRF) are crucial for shrimp antiviral defense against WSSV infection,6,0,4,5
Multiple clades of SARS-CoV-2 were introduced to Thailand during the first quarter of 2020,18,2,3,3
Selective electrochemical etching of the Sn-3Ag-0.5Cu/0.07 wt% graphene nanoparticle composite solder,7,1,5,5
Ultrahigh-surface-area activated biocarbon based on biomass residue as a supercapacitor electrode material: Tuning pore structure using alkalis with different atom sizes,7,0,5,18
Scoparone induces expression of pluripotency transcription factors sox2 and nanog in dermal papilla cells,5,1,3,5
A modified approach for high-quality RNA extraction of spore-forming Bacillus subtilis at varied physiological stages,7,0,2,1
β-eudesmol but not atractylodin exerts an inhibitory effect on CFTR-mediated chloride transport in human intestinal epithelial cells,9,1,6,1
Protective effects of mycosporine-like amino acid-containing emulsions on UV-treated mouse ear tissue from the viewpoints of antioxidation and antiglycation,2,0,2,4
Root biomechanical properties of Chrysopogon zizanioides and Chrysopogon nemoralis for soil reinforcement and slope stabilisation,4,2,3,14
Petrous bone lesions: surgical implementation and outcomes of extradural subtemporal approach,4,0,2,1
High B-cell activating factor levels in multi-transfused thalassemia patients,4,0,3,0
Light olefin production from the catalytic cracking of fusel oil in a fixed bed reactor,2,0,1,2
Nanomaterials-based electrochemical sensors and biosensors for the detection of non-steroidal anti-inflammatory drugs,9,0,5,41
Development of Ni–Ce/Al-MCM-41 catalysts prepared from natural kaolin for CO2 methanation,12,0,4,12
Liquefaction analysis of sandy soil during strong earthquake in Northern Thailand,4,1,3,20
Partial segments 4/5 liver resection facilitates the repair of complicated bile duct injuries: a technical challenge and long-term outcomes,7,0,3,1
Carotid intima media thickness measurements coupled with stroke severity strongly predict short-term outcome in patients with acute ischemic stroke: a machine learning study,15,0,3,8
Comparing pre- and post-treatment patients' perceptions on dental implant therapy,5,0,2,2
Ultrasound pretreated rice bran for Rhizopus sp. phytase production as a feed,5,0,6,2
Effect of salinities on nitrogen removal performance of DHS-USB system and growth of Epinephelus bruneus in closed recirculating aquaculture system,11,1,6,7
Zircon Hf-isotope constraints on the formation of metallic mineral deposits in Thailand,9,0,3,3
A molecular phylogeny of the parasitoid wasp subfamily Rogadinae (Ichneumonoidea: Braconidae) with descriptions of three new genera,14,0,11,4
Neurosurgical management of petrous bone lesions: classification system and selection of surgical approaches,4,0,2,1
Interactions of duck Tembusu virus with Aedes aegypti and Aedes albopictus mosquitoes: Vector competence and viral mutation,6,0,2,5
Fostering pre-service teachers’ reflection in self-regulatory process through socio-emotional collaborative note-taking in the mcscl environment,2,1,1,1
Adult aplastic anemia in Thailand: incidence and treatment outcome from a prospective nationwide population-based study,9,1,8,5
Efficacy and safety of combined isoniazid-rifampicin-pyrazinamide-levofloxacin dry powder inhaler in treatment of pulmonary tuberculosis: A randomized controlled trial,4,0,2,11
Fabrication and characterization of in vitro 2D skin model – An attempt to establish scaffold for tissue engineering,8,0,9,0
A study of the transition metal doped boron nitride nanosheets as promising candidates for hydrogen and formaldehyde adsorptions,4,0,4,8
The presence of non-hepatic malignancy and its implication in pursuing liver transplantation,3,0,3,0
De novo transcriptome analysis and identification of candidate genes associated with triterpenoid biosynthesis in Trichosanthes cucumerina L.,6,0,3,6
Enhancing Arsenic Phytoextraction of Dwarf Napier Grass (Pennisetum purpureum cv. Mott) from Gold Mine Tailings by Electrokinetics Remediation with Phosphate and EDTA,2,0,1,4
Aptamer-based surface enhanced Raman spectroscopy (SERS) for the rapid detection of Salmonella Enteritidis contaminated in ground beef,5,1,2,7
Cross-linked levansucrase aggregates for fructooligosaccharide synthesis in fruit juices,3,0,2,4
Whole genome sequencing identifies a homozygous nonsense mutation in the JPH2 gene in Shih Tzu dogs with progressive retinal atrophy,11,0,3,1
"Comparing patient-reported outcomes and experiences among static, dynamic computer-aided, and conventional freehand dental implant placement: A randomized clinical trial",5,0,2,10
Anisotropic robustness of talc particles after surface modifications probed by atomic force microscopy force spectroscopy,4,0,3,4
Encapsulation of α-tocopherol in large-ring cyclodextrin containing 26 α-D-glucopyranose units: A molecular dynamics study,6,0,3,8
Investigation of factors that impact the label-free surface-enhanced Raman scattering (SERS) for the detection and discrimination of Salmonella Enteritidis,5,1,2,4
VAT threshold and small business behavior: evidence from Thai tax returns,3,0,2,1
Therapeutic drug monitoring of immunosuppressive drugs in hepatology and gastroenterology,8,1,3,10
Smartphone-based technique for the determination of a titration equivalence point from an RGB linear-segment curve with an example application to miniaturized titration of sodium chloride injections,5,0,3,9
A novel arsenic immobilization strategy via a two-step process: Arsenic concentration from dilute solution using schwertmannite and immobilization in Ca–Fe–AsO4 compounds,8,2,3,13
Interaction fingerprint of transmembrane segments in voltage sensor domains,3,0,2,3
G6PD diaxBox: Digital image-based quantification of G6PD deficiency,6,1,1,0
Hydrophobic PVDF hollow fiber membrane modified with pulse inductively coupling plasma activation and chloroalkylsilanes for efficient dye wastewater treatment by ozonation membrane contactor,7,0,3,14
Fluorescent paper-based DNA sensor using pyrrolidinyl peptide nucleic acids for hepatitis C virus detection,6,0,1,24
"Correction to: Nocardia terrae sp. nov., an actinomycete isolated from soil in Thailand (Archives of Microbiology, (2021), 203, 3, (1071-1077), 10.1007/s00203-020-02107-3)",6,1,2,0
Modalities of renal replacement therapy and clinical outcomes of patients with acute kidney injury in a resource-limited setting: Results from a SEA-AKI study,10,0,6,3
Separation of pollutants from aqueous solution using nanoclay and its nanocomposites: A review,9,0,5,34
"Increased bioproduction of glycogen, lipids, and poly(3-hydroxybutyrate) under partial supply of nitrogen and phosphorus by photoautotrophic cyanobacterium Synechocystis sp. PCC 6803",4,0,2,8
Expanding the genotypic spectrum of PYCR2 and a common ancestry in Thai patients with hypomyelinating leukodystrophy 10,7,0,3,3
"Differential gene expression levels, chemical profiles, and biological activities of Pueraria candollei var. mirifica callus cultures at different growth stages",7,0,1,4
A novel oleaginous yeast Saccharomyces cerevisiae CU-TPD4 for lipid and biodiesel production,9,0,2,13
"Burden of Kidney Disease, Health-Related Quality of Life, and Employment Among Patients Receiving Peritoneal Dialysis and In-Center Hemodialysis: Findings From the DOPPS Program",18,0,8,34
Tuning of PEDOT:PSS synthesis via multiple doping for enhanced electrical conductivity,3,0,1,4
Cultivation of Nostoc sp. LS04 in municipal wastewater for biodiesel production and their deoiled biomass cellular extracts as biostimulants for Lactuca sativa growth improvement,6,0,4,12
"Effects of large volume, isotonic nasal saline irrigation for acute rhinosinusitis: a randomized controlled study",6,0,5,3
Gel electromembrane microextraction followed by ion chromatography for direct determination of iodine in supplements and fortified food samples: Green chemistry for food analysis,5,0,2,20
Molecular Cloning of Mouse Homologue of Enamel Protein C4orf26 and Its Phosphorylation by FAM20C,8,2,4,1
Study on the Effect of Poly(Styrene 4-Sulfonic Acid-co-Maleic Acid) Toward Metallization and Plasmonic Tuning of Silver Nanoparticle Thin Films,4,0,1,1
Metabolomic profile associated with obstructive sleep apnoea severity in obese pregnant women with gestational diabetes mellitus: A pilot study,9,2,5,5
Influence of volatile solvents and mixing ratios of binary solvent systems on morphology and performance of electrospun poly(vinylidene fluoride) nanofibers,3,0,2,9
Life Cycle Assessment of a Novel Zero Organic-Waste Model Using the Integrated Anaerobic Digester and Oxidation-Ditch Membrane Bioreactor for High-rise Building Application,2,0,1,3
Expansion of Thailand’s social pension policy and its implications for family support for older persons,2,0,2,5
Recurrent Choroidal Detachment in Peritoneal Dialysis Patient With Hypervolemia and Dilutional Hypoalbuminemia,4,0,3,0
Metabolic syndrome and severe periodontitis were associated in Thai adults: A cross-sectional study,6,0,3,4
Measuring transit accessibility benefits and their implications on land value capture: a case study of the Bangkok Metropolitan Region,2,0,2,2
Altered litter inputs modify carbon and nitrogen storage in soil organic matter in a lowland tropical forest,8,1,6,14
Issues in introducing collaborative learning in South East Asia: A critical discussion,4,0,3,5
5-Hydroxymethylfurfural production from hexose sugars using adjustable acid- and base-functionalized mesoporous SBA-15 catalysts in aqueous media,4,0,2,11
Anomalous bone changes in ovariectomized type 2 diabetic rats: inappropriately low bone turnover with bone loss in an estrogen-deficient condition,6,1,5,7
