Title,cover_date,subject_area
A comparison of intramuscular and subcutaneous administration of liga subunit vaccine adjuvanted with neutral liposomal formulation containing monophosphoryl lipid a and qs21,2020-09-01,"IMMU, PHAR, PHAR, MEDI, MEDI"
International Survey on Determinants of Antibiotic Duration and Discontinuation in Pediatric Critically Ill Patients,2020-09-01,"MEDI, MEDI"
The Capulana study: A prospective evaluation of cervical cancer screening using human papillomavirus testing in Mozambique,2020-09-01,"MEDI, MEDI"
What drives continuance intention towards social media? Social influence and identity perspectives,2020-09-01,"COMP, SOCI, ENER, ENGI, ENVI, ENER, COMP, COMP, ENVI"
Dynamic System Optimum Analysis of Multi-Region Macroscopic Fundamental Diagram Systems with State-Dependent Time-Varying Delays,2020-09-01,"ENGI, ENGI, COMP"
"The Endogenous Opioid System in Schizophrenia and Treatment Resistant Schizophrenia: Increased Plasma Endomorphin 2, and κ and µ Opioid Receptors Are Associated with Interleukin-6",2020-09-01,BIOC
Modifying the catalyst layer using polyvinyl alcohol for the performance improvement of proton exchange membrane fuel cells under low humidity operations,2020-09-01,"CHEM, MATE"
"Seroprevalence of Dengue, Zika, and Chikungunya Viruses in Wild Monkeys in Thailand",2020-09-01,"IMMU, IMMU, MEDI"
Potential Anti-Diabetic Activity of Pueraria lobata Flower (Flos Puerariae) Extracts,2020-09-01,"CHEM, CHEM, BIOC, PHAR, PHAR, CHEM, CHEM"
Ephemeranthol a suppresses epithelial to mesenchymal transition and FAK-Akt signaling in lung cancer cells,2020-09-01,"MEDI, BIOC"
Aza-BODIPY dye as near infrared fluorescent marker for tagging petroleum products,2020-09-01,"CHEM, MATH, MATE, BIOC, PHYS"
Ccl-11 or eotaxin-1: An immune marker for ageing and accelerated ageing in neuro-psychiatric disorders,2020-09-01,"BIOC, PHAR"
"Immune modulatory effect of a novel 4,5-dihydroxy-3,3´,4´-trimethoxybibenzyl from Dendrobium lindleyi",2020-09-01,"BIOC, AGRI, MULT"
Single observation adaptive search for discrete and continuous stochastic optimization,2020-09-01,"COMP, DECI, ENGI, MATH"
Provision of Differentiated Reliability Services under a Market-Based Investment Decision Making,2020-09-01,COMP
Neuroprotective Properties of Green Tea (Camellia sinensis) in Parkinson’s Disease: A Review,2020-09-01,"CHEM, CHEM, BIOC, PHAR, PHAR, CHEM, CHEM"
In silico finding of key interaction mediated α3β4 and α7 nicotinic acetylcholine receptor ligand selectivity of quinuclidine-triazole chemotype,2020-09-01,"CENG, BIOC, CHEM, COMP, CHEM, CHEM, CHEM"
Youth-friendly services and a mobile phone application to promote adherence to pre-exposure prophylaxis among adolescent men who have sex with men and transgender women at-risk for HIV in Thailand: a randomized control trial,2020-09-01,"MEDI, MEDI"
Rapid antiretroviral initiation among Thai youth living with HIV in the National AIDS programme in the era of treatment at any CD4 cell count: a national registry database study,2020-09-01,"MEDI, MEDI"
A newly designed duodenoscope with detachable distal cap significantly reduces organic residue contamination after reprocessing,2020-09-01,MEDI
Curcumin-Loaded Bacterial Cellulose/Alginate/Gelatin as A Multifunctional Biopolymer Composite Film,2020-09-01,"CHEM, CHEM, BIOC, PHAR, PHAR, CHEM, CHEM"
Persistent Verrucous Plaques in an HIV-Positive Patient with Secondary and Neurosyphilis,2020-09-01,"MEDI, MEDI, MEDI, MEDI"
"Plasma miR-370-3P as a Biomarker of Sepsis-Associated Encephalopathy, the Transcriptomic Profiling Analysis of Microrna-Arrays From Mouse Brains",2020-09-01,"MEDI, MEDI"
Social/digital media exposure early in life associated with autistic symptoms,2020-09-01,MEDI
"Concepts, selectivity options and experimental design approaches in multidimensional and comprehensive two-dimensional gas chromatography",2020-09-01,"CHEM, CHEM"
Rapid transient expression of functional human vascular endothelial growth factor in Nicotiana benthamiana and characterization of its biological activity,2020-09-01,"BIOC, IMMU"
Progressive fibrosing interstitial lung disease: treatable traits and therapeutic strategies,2020-09-01,MEDI
Experimental infection of Leishmania (Mundinia) martiniquensis in BALB/c mice and Syrian golden hamsters,2020-09-01,"IMMU, VETE, AGRI, MEDI"
GaAsPBi epitaxial layer grown by molecular beam epitaxy,2020-09-01,"MATE, PHYS, ENGI, MATE"
Bioeconomic peace research and policy,2020-09-01,"SOCI, ECON, SOCI, ENVI"
Naturally occurring point mutation Cys460Trp located in the I-EGF1 domain of integrin β3 alters the binding of some anti-HPA-1a antibodies,2020-09-01,"MEDI, IMMU, MEDI"
Provision of Sexual Medicine Services During the Coronavirus Disease-2019 Pandemic: An Asia Pacific Society of Sexual Medicine Position Statement,2020-09-01,"MEDI, MEDI, MEDI, NEUR"
Identification of carotenoids and chlorophylls from green algae Chlorococcum humicola and extraction by liquefied dimethyl ether,2020-09-01,"BIOC, AGRI, BIOC, CENG"
Billing system and health care utilization: Evidence from Thailand,2020-09-01,"MEDI, MEDI"
Coexisting cancers with atypical glandular abnormalities by liquid-based cytology: A retrospective study in tertiary hospital in a high cervical cancer incident country,2020-09-01,MEDI
Secondary contact and genomic admixture between rhesus and long-tailed macaques in the Indochina Peninsula,2020-09-01,AGRI
Transcatheter aortic valve implantation during the COVID-19 pandemic: Clinical expert opinion and consensus statement for Asia,2020-09-01,"MEDI, MEDI, MEDI"
"Large transmission cluster of acute hepatitis C identified among HIV-positive men who have sex with men in Bangkok, Thailand",2020-09-01,MEDI
Design and use of a phantom for testing and comparing the performance of computed tomography automatic tube current modulation systems,2020-09-01,"ENVI, MEDI"
Estimating canopy gross primary production by combining phloem stable isotopes with canopy and mesophyll conductances,2020-09-01,"BIOC, AGRI"
Syk inhibitor attenuates inflammation in lupus mice from FcgRIIb deficiency but not in pristane induction: the influence of lupus pathogenesis on the therapeutic effect,2020-09-01,MEDI
A New High-Performance Proton-Conducting Electrolyte for Next-Generation Solid Oxide Fuel Cells,2020-09-01,ENER
“It is really so exhausting”: Exploring intensive care nurses’ perceptions of 24-hour long shifts,2020-09-01,NURS
Single-operator peroral cholangioscopy cystic duct cannulation for transpapillary gallbladder stent placement in patients with acute cholecystitis at moderate to high surgical risk (with videos),2020-09-01,"MEDI, MEDI"
Why Patients Visit Dentists – A Study in all World Health Organization Regions,2020-09-01,DENT
Characterization of natural rubber as a bolus material for electron beam radiotherapy,2020-09-01,"MEDI, MEDI"
Dependence of MWCNT production via co-pyrolysis of industrial slop oil and ferrocene on growth temperature and heating rate,2020-09-01,"CHEM, ENER"
Pathological aspects of mucinous cholangiocarcinoma: A single-center experience and systematic review,2020-09-01,MEDI
Axial compression behavior of concrete-encased cellular steel columns,2020-09-01,"ENGI, ENGI, ENGI, MATE"
Biosorption of dicloxacillin from pharmaceutical waste water using tannin from Indian almond leaf: Kinetic and equilibrium studies,2020-09-01,"BIOC, IMMU"
Pre-existing liver disease is associated with poor outcome in patients with SARS CoV2 infection; The APCOLIS Study (APASL COVID-19 Liver Injury Spectrum Study),2020-09-01,MEDI
"Synthesis, α-glucosidase inhibition, and molecular docking studies of novel N-substituted hydrazide derivatives of atranorin as antidiabetic agents",2020-09-01,"BIOC, BIOC, BIOC, PHAR, PHAR, BIOC, CHEM"
Selective-area growth and characterization of cubic GaN grown by metalorganic vapor phase epitaxy,2020-09-01,"MATE, PHYS, MATE, MATE, MATE"
Preferential oxidation of carbon monoxide in a hydrogen-rich gas stream over supported gold catalysts: the effect of a mixed ceria–zirconia support composition,2020-09-01,CHEM
Temporal changes in enzyme activities associated with ectomycorrhizas and soil from secondary deciduous dipterocarp forest fragments,2020-09-01,"AGRI, AGRI"
Correlation between Detergency of Different Oily and Solid Non-Particulate Soils and Hydrophilic–Lipophilic Deviation,2020-09-01,"CENG, CHEM, MATE"
Amphiphilic biodegradable co-networks of Poly(butylene succinate)-Poly(ethylene glycol) chains for nano-gelation via Click chemistry and its potential dispersant for multi-walled carbon nanotubes,2020-09-01,"PHYS, ENGI, MATE, MATE"
Carnivore Protoparvovirus-1 Associated With an Outbreak of Hemorrhagic Gastroenteritis in Small Indian Civets,2020-09-01,VETE
A prebiotic fructo-oligosaccharide promotes tight junction assembly in intestinal epithelial cells via an AMPK-dependent pathway,2020-09-01,PHAR
"Corrigendum to “A multi-national, multi-disciplinary Delphi consensus study on using omega-3 polyunsaturated fatty acids (n-3 PUFAs) for the treatment of major depressive disorder”. [J Affect Disord. 15 (2020) 233-238] (Journal of Affective Disorders (2020) 15 (233-238) (S0165032719319299), (10.1016/j.jad.2020.01.050))",2020-09-01,"PSYC, MEDI"
Double heterozygous variants in FBN1 and FBN2 in a Thai woman with Marfan and Beals syndromes,2020-09-01,"BIOC, MEDI"
Matrix graphs and MRD codes over finite principal ideal rings,2020-09-01,"MATH, MATH, ENGI, MATH"
Ideals of Γ-seminearrings,2020-09-01,"MATH, MATH, MATH, MATH"
Phylogenetic and recombinant analyses of complete coding sequences of DENV-1 from field-caught mosquitoes in Thailand,2020-09-01,"IMMU, MEDI, BIOC"
Hearing-impaired population performance and the effect of hearing interventions on Montreal Cognitive Assessment (MoCA): Systematic review and meta-analysis,2020-09-01,"MEDI, MEDI"
Pleiotropic effects of antidiabetic agents on renal and cardiovascular outcomes: a meta-analysis of randomized controlled trials,2020-09-01,"MEDI, MEDI"
"Influence of compatibilizer and multifunctional additive loadings on flame retardation, plasticization, and impact modification of polylactide and poly(butylene adipate-co-terephthalate) biodegradable blends",2020-09-01,MATE
Projected future changes in rainfall in Southeast Asia based on CORDEX–SEA multi-model simulations,2020-09-01,EART
Physical properties and morphology of siloxane–polyacrylate dispersion and coating films,2020-09-01,"CHEM, PHYS, MATE, CENG"
Combining biochar and zerovalent iron (BZVI) as a paddy field soil amendment for heavy cadmium (Cd) contamination decreases Cd but increases zinc and iron concentrations in rice grains: a field-scale evaluation,2020-09-01,"ENVI, ENVI, CENG, ENGI"
The pathophysiological effects of russell's viper (Daboia siamensis) venom and its fractions in the isolated perfused rabbit kidney model: A potential role for platelet activating factor,2020-09-01,PHAR
Effects of antiepileptic drugs on electroencephalography (EEG): Insights and applicability,2020-09-01,"NEUR, MEDI, NEUR"
"Response of Scenedesmus sp. to microwave treatment: Enhancement of lipid, exopolysaccharide and biomass production",2020-09-01,"CENG, ENVI, ENER, ENVI"
Clay/au nanoparticle composites as acetylcholinesterase carriers and modified-electrode materials: A comparative study,2020-09-01,"EART, EART"
IoT Enabled Quality of Experience Measurement for Next Generation Networks in Smart Cities,2020-09-01,"ENGI, SOCI, ENER, SOCI"
Driving factors and impact of land-use change in a fragile rainfed lowland rice-sugar palm cultural agroforestry system in southern Thailand,2020-09-01,"ENVI, SOCI, SOCI, ENVI, SOCI, ENVI, ENVI"
Sensitization to major Dermatophagoides pteronyssinus allergens in house dust mite allergic patients from North Eastern Poland developing rhinitis or asthma,2020-09-01,MEDI
Continuous production of fatty acid methyl esters and high-purity glycerol over a dolomite-derived extrudate catalyst in a countercurrent-flow trickle-bed reactor,2020-09-01,ENER
Endoscopic sphenopalatine foramen cauterization is an effective treatment modification of endoscopic sphenopalatine artery ligation for intractable posterior epistaxis,2020-09-01,MEDI
"Correction to: Dominance status and copulatory vocalizations among male stump-tailed macaques in Thailand (Primates, (2020), 61, 5, (685-694), 10.1007/s10329-020-00820-7)",2020-09-01,AGRI
Reducing Smart Contract Runtime Errors on Ethereum,2020-09-01,COMP
Enhanced sensitivity and separation for simultaneous determination of tin and lead using paper-based sensors combined with a portable potentiostat,2020-09-01,"MATE, PHYS, PHYS, MATE, MATE, ENGI, MATE"
Acemannan induces rapid early osseous defect healing after apical surgery: A 12-month follow-up of a randomized controlled trial,2020-09-01,DENT
Wss1 homolog from Candida albicans and its role in DNA–protein crosslink tolerance,2020-09-01,"IMMU, BIOC"
Optimal multi-instrument management of interrelated resources and a groundwater dependent ecosystem,2020-09-01,"ENVI, ENVI, ENVI"
Response Surface Optimization of Multilayer Graphene Growth on Alumina-Supported Bimetallic Cobalt–Nickel Substrate,2020-09-01,MULT
Dominance status and copulatory vocalizations among male stump-tailed macaques in Thailand,2020-09-01,AGRI
"AHP-GIS analysis for flood hazard assessment of the communities nearby the world heritage site on Ayutthaya Island, Thailand",2020-09-01,"EART, SOCI, EART"
"Field trials evaluating the efficacy of porcine epidemic diarrhea vaccine, RNA (Harrisvaccine) in the Philippines",2020-09-01,"VETE, AGRI"
Effects of pedagogy and information technology utilization on innovation creation by SECI model,2020-09-01,"SOCI, SOCI"
A SNP panel for early detection of artificial chimerism in HSCT patients using TaqMan technology,2020-09-01,MEDI
