Title,Author_count,subtype,Subject_area_count,Cite_count
The case for catheter-directed thrombolysis in selected patients with acute proximal deep vein thrombosis,2,re,1,7
Is orbital floor a reliable and useful surgical landmark in endoscopic endonasal surgery?: A systematic review,5,re,1,4
"Acid-base fractions separated from Streblus asper leaf ethanolic extract exhibited antibacterial, antioxidant, anti-acetylcholinesterase, and neuroprotective activities",5,ar,1,13
Use of agro-industrial residue from the canned pineapple industry for polyhydroxybutyrate production by Cupriavidus necator strain A-04,2,ar,5,64
Separation and detection of mutans streptococci by using magnetic nanoparticles stabilized with a cell wall binding domain-conjugated polymer,7,ar,3,3
Characteristics of curcumin-loaded bacterial cellulose films and anticancer properties against malignant melanoma skin cancer cells,6,ar,6,44
The association of depression and all-cause and cause-specific mortality: An umbrella review of systematic reviews and meta-analyses,14,ar,1,125
A Study of Relation between Tool Wear and Dynamic Cutting Force Ratio in CNC Turning,2,cp,2,1
Impacts of Coastal Development on the Shoreline Change of the Eastern Gulf of Thailand,2,cp,2,8
Development of platinum supported on single-walled carbon nanotubes by deposition-precipitation for microbial fuel cells,4,ar,2,4
A Data Imputation Model in Phasor Measurement Units Based on Bagged Averaging of Multiple Linear Regression,2,ar,3,14
The most 5' truncating homozygous mutation of WNT1 in siblings with osteogenesis imperfecta with a variable degree of brain anomalies: A case report,6,ar,2,8
Criticality at absolute zero from Ising model on two-dimensional dynamical triangulations,2,ar,1,1
Electrochemical evaluation of corrosion resistance of trivalent chromate conversion coatings with different organic additives,5,ar,4,10
Clinical and Dosimetric Factors Predicting Grade ≥2 Radiation Pneumonitis After Postoperative Radiotherapy for Patients With Non-Small Cell Lung Carcinoma,8,ar,4,29
"Synthesis and biological evaluation of novel 2-oxo-1,2-dihydroquinoline-4-carboxamide derivatives for the treatment of esophageal squamous cell carcinoma",11,ar,3,13
Effect of the exposed ceria morphology on the catalytic activity of gold/ceria catalysts for the preferential oxidation of carbon monoxide,6,ar,4,43
A new DNA sensor design for the simultaneous detection of HPV type 16 and 18 DNA,6,ar,7,36
The social capital of being Chinese in Thai politics,1,ch,3,1
An on-site measurement coupled CFD based approach for wind resource assessment over complex terrains,7,cp,2,4
Nuclear modification factor of D0 mesons in PbPb collisions at sNN=5.02TeV,2237,ar,1,110
Search for new physics in events with two soft oppositely charged leptons and missing transverse momentum in proton–proton collisions at s=13TeV,2285,ar,1,95
An approximate analytical solution of the two-dimensional KdV-burgers equation by the homotopy analysis method,2,cp,4,3
Helicobacter pylori infection increased anti-dsDNA and enhanced lupus severity in symptomatic FcγRIIb-deficient lupus mice,8,ar,2,8
Transformation of the BPMN Design Model into a Colored Petri Net Using the Partitioning Approach,3,ar,3,18
A simplified scoring system in de novo follicular lymphoma treated initially with immunochemotherapy,25,ar,4,118
Photolysis of glutaraldehyde in brine: A showcase study for removal of a common biocide in oil and gas produced water,4,ar,5,15
"Crystal structures, spectroscopic characterization, and Hirshfeld surface analyses of three constrained cyclam compounds with perchlorate counteranions",3,ar,4,19
Impacts of land-use changes on watershed discharge and water quality in a large intensive agricultural area in Thailand,2,ar,1,43
Diverted total synthesis of melodorinol analogues and evaluation of their cytotoxicity,5,ar,3,2
"Finite volume method with reconstruction and bottom modification for open channel flows: An application to Yom River, Thailand",3,ar,2,0
"Substance use, anxiety, and self-management efficacy in HIV-positive individuals: A mediation analysis",12,ar,2,8
Polydrug use among kratom users: Findings from the 2011 Thailand National Household Survey,10,ar,2,16
Development of highly soluble perylenetetracarboxylic diimide derivative for n-type monolayer field-effect-transistor,7,ar,3,1
The long reach of English law: A case of incidental transplantation of the English law concept of vicarious liability into Thailand’s civil and commercial code,2,ar,2,0
Structural properties of lattice-matched IngaPN on GaAs (001),3,ar,1,1
Analysis of reversed L-loops as closing loops with anterior intrusive force,2,ar,1,0
A new species of Rhytimorpha Szépligeti (Hymenoptera: Braconidae: Braconinae) from Israel,7,ar,1,2
"Revision of the endemic New Zealand braconid wasp genus Metaspathius: new subfamily placement, and descriptions of four new species including three with fully winged females (Hymenoptera: Braconidae: Mesostoinae)",5,ar,1,14
Evaluation of liner responses due to non-uniform tail void grouting pressure,1,no,1,3
Life-cycle reliability assessment of reinforced concrete bridges under multiple hazards,4,ar,6,34
"Catomentosaponin, a new triterpene saponin from the roots of Catunaregam tomentosa",4,ar,4,3
"Magnetite/poly(D,L-lactide-co-glycolide) and hydroxyapatite/poly(D,L-lactide-co-glycolide) prepared by W/O/W emulsion technique for drug carrier: Evaluation of in vitro release of dexamethasone from composite nanoparticles",3,ar,3,0
Repeatability of electromyography normalization of the neck and shoulder muscles in symptomatic office workers,3,ar,3,9
"A study of students' experiences toward the university self-developed social learning management system: MyCourseVille the case of chulalongkorn university, thailand",5,cp,6,1
Classifying attitudes of thai business organizations toward the perceived benefit of customer predictive analytics,4,cp,6,2
Fictitious Flux and a Globally Stable Observer for Sensorless Control of Synchronous Reluctance Motors,2,cp,1,1
The Realistic Approximation on Equivalent Attractive Radius of Lightning Strikes,3,cp,1,3
Design of a CMOS Low-Power Limiting Amplifier with RSSI Integrated Circuit for Low-Frequency Wake-Up Receivers,2,cp,1,2
IEEE1888 Bluetooth - Wi-Fi Gateway for BLE Sensor Network,2,cp,1,1
Target Setting of Power System Reliability Indices with Consideration of Maintenance Cost and Relevant Factors,2,cp,1,0
Online forms: An eye tracking exploration into fixation across three label alignments,2,cp,6,0
HMM-based Thai singing voice synthesis system,3,cp,6,3
Computation of three-finger grasping plane,3,cp,6,0
A web-based active learning conceptual framework for innovative business plan creation : ddeveloping new tools for entrepreneurship education,3,cp,6,1
Emotional Detection of Patients Major Depressive Disorder in Medical Diagnosis,3,cp,2,1
A Preliminary Study on Fundamental Thai NLP Tasks for User-generated Web Content,7,cp,5,15
Pharmacogenomics: A new approach for preventing severe cutaneous adverse drug reactions,2,ch,1,2
Reply to Chen et al,8,le,2,3
Purification and upgrading from biogas to biomethane,5,ar,1,0
Diffuse endobronchial metastasis from sigmoid carcinoma presenting as wheezing and respiratory failure,3,ar,1,0
Effect of preloaded ferrocene in Co-pyrolysis of kerosene/ferrocene on CNT synthesis,5,ar,1,2
"Erratum to: Optimal design of reinforced concrete cantilever retaining walls considering the requirement of slope stability (KSCE Journal of Civil Engineering, (2017) 21, 7, (2673-2682), 10.1007/s12205-017-1627-1)",3,er,1,0
Vision-Based Bus Route Number Reader for Visually Impaired Travelers,2,cp,3,1
Structural Neuroimaging and Neuropsychologic Signatures in Children With Vertically Acquired HIV,19,ar,3,11
Cave associated infection: An issue in tropical medicine,1,le,1,1
Influence of clitoria ternatea flower extract on the in vitro enzymatic digestibility of starch and its application in bread,5,ar,5,24
Present and Future Surveillance of Antimicrobial Resistance in Animals: Principles and Practices,4,ar,7,16
International school management according to the concept of developing students' global leadership,3,ar,5,2
Effects of nickel addition during different phases of solid waste decomposition,2,ar,1,1
Self-care behaviors in vietnamese adults with heart failure,3,ar,1,0
Preparation of aluminum doped zinc oxide targets and RF magnetron sputter thin films with various aluminum doping concentrations,3,ar,1,5
The fabrication of multicolor electrochromic device based on graphene conductive ink/poly(Lactic acid) thin films by voltage-step method,5,ar,2,2
Combining geographic information system (GIS) and simulation for crew boat scheduling,2,ar,3,1
The Public Regime for Migrant Child Education in Thailand: Alternative Depictions of Policy,2,ar,2,1
Failed intubation in the perioperative and anesthetic adverse events in Thailand (PAAD thai) study: Perspectives of technical skills and anesthetists’ non-technical skills (ANTS),10,ar,1,1
"Observation of proton-tagged, central (semi)exclusive production of high-mass lepton pairs in pp collisions at 13 TeV with the CMS-TOTEM precision proton spectrometer",2381,ar,1,43
Investigation of epigenetic regulatory networks associated with autism spectrum disorder (ASD) by integrated global LINE-1 methylation and gene expression profiling analyses,9,ar,3,33
Hypertonic Saline Versus Isotonic Saline Nasal Irrigation: Systematic Review and Meta-analysis,4,ar,2,57
Microtensile bond strength between glass ionomer cement and silver diamine fluoride-treated carious primary dentin,4,ar,1,21
Electroweak production of two jets in association with a Z boson in proton–proton collisions at √s= 13 TeV,2291,ar,2,28
Preparation of Cu-BTC/PVA Fibers with Antibacterial Applications,6,ar,3,45
"Validation of previously reported predictors for radiation-induced hypothyroidism in nasopharyngeal cancer patients treated with intensity-modulated radiation therapy, a post hoc analysis from a Phase III randomized trial",6,ar,3,19
Proteomic analysis of canine oral tumor tissues using MALDI-TOF mass spectrometry and in-gel digestion coupled with mass spectrometry (GeLC MS/MS) approaches,5,ar,3,14
Risk factors for parenteral nutrition-dependence and mortality with the short bowel syndrome: A 10-year retrospective study in Thailand,1,ar,2,4
Real-world simulation of an alternative retinopathy of prematurity screening system in Thailand: A pilot study,7,ar,2,4
Some properties of infinite factorials,2,ar,1,4
Detection of differential settlement of man-made structures coupled with urban development by using persistent scatterer interferometry (PSI),4,ar,1,4
"Enterovirus A71 infection, Thailand, 2017",5,le,3,29
Quasinormal modes of black strings in de Rham–Gabadadze–Tolley massive gravity,3,ar,2,17
Towards a tensionless string field theory for the N= (2 0) CFT in d = 6,4,ar,1,2
Search for a singly produced third-generation scalar leptoquark decaying to a τ lepton and a bottom quark in proton-proton collisions at √s=13 TeV,2302,ar,1,27
Neurological prognostications for the therapeutic hypothermia among comatose survivors of cardiac arrest,2,ar,1,12
Momentum space approach to crossing symmetric CFT correlators,3,ar,1,54
Optimization of succinic acid production by actinobacillus sp. NP9-aA7 using plackett-burman design coupled with box-behnken design,3,ar,5,0
"Emergence of multiple norovirus strains in Thailand, 2015–2017",5,ar,6,14
Chitosan Nanocapsules for pH-Triggered Dual Release Based on Corrosion Inhibitors as Model Study,5,ar,3,13
Safety and efficacy of apixaban versus warfarin in patients with end-stage renal disease: Meta-analysis,6,le,1,5
Novel potential biomarkers for opisthorchis viverrini infection and associated cholangiocarcinoma,8,ar,2,8
Update on the pathophysiology and management of anorectal disorders,2,re,2,47
