Title,cover_date,authkey_word
The impact of covid-19 on gastrointestinal motility testing in asia and europe,2020-10-01,"Anorectal manometry, Breath tests, Catheter-based pH-monitoring, COVID-19, Infection prevention, Motility disorders of the gastrointestinal tract, Oesophageal manometry, SARS-CoV-2, Wireless pH-monitoring (Bravo®)"
Oxidation–adsorption of arsenite contaminated water over ceria nanorods,2020-10-01,"Adsorption, Arsenic complexes, Arsenite, Ceria, Cerium oxide, Oxidation"
The Dichotic Digit Test as an Index Indicator for Hearing Problem in Dementia: Systematic Review and Meta-Analysis,2020-10-01,"(central) auditory process, cognition, dementia, dichotic, neurodegeneration"
Development of pharmacy competency framework for the changing demands of Thailand’s pharmaceutical and health services,2020-10-01,"Academic Success, Curriculum, Education, Pharmacy, Evidence-Based Pharmacy Practice, Health Services Accessibility, Pharmaceutical Services, Pharmacies, Pharmacists, Pharmacy, Qualitative Research, Thailand, Workforce"
"The Effect of Breathing Exercise on Nicotine Withdrawal Symptoms, Cigarette Cravings, and Affect",2020-10-01,"affect, autonomic nervous system, breathing exercise, cigarette cravings, HRV, nicotine withdrawal symptoms"
Pathological practice and management of thyroid nodules: a Thai perspective,2020-10-01,"management, pathological practice, Thai perspective, Thailand, thyroid nodules"
Reconstruction of signal amplitudes in the CMS electromagnetic calorimeter in the presence of overlapping proton-proton interactions,2020-10-01,"Calibration, Cluster finding, Fitting methods, Large detector-systems performance, Pattern recognition"
The future of the pig industry after the introduction of african swine fever into Asia,2020-10-01,"African swine fever, Asia, Food security, Pigs"
The Moderation Effect of Supply Chain Information Technology Capabilities on the Relationship between Customer Relationship Management with Organizational Performance of Thai Restaurants and Hotels,2020-10-01,"customer relationship management, organizational performance, restaurants and hotels, Supply chain information technology"
Effects of active and passive recovery on muscle oxygenation and swimming performance,2020-10-01,"Athletic performance, Blood lactate, Fatigue, Near-infrared spectroscopy"
Raman peak shifts by applied magnetic field in InSb/AlxIn1−xSb superlattices,2020-10-01,"InSb/AlInSb, Magnetic effect, Molecular beam epitaxy, Raman spectroscopy, Superlattices"
Pharmacokinetics of piperine after oral administration of Sahastara remedy capsules in healthy volunteers,2020-10-01,"Pharmacokinetics, Piperine, Sahastara remedy."
"A mobile app, KhunLook, to support Thai parents and caregivers with child health supervision: Development, validation, and acceptability study",2020-10-01,"Acceptability, Child health supervision, Feasibility, KhunLook, Maternal and child health handbook, MHealth, Mobile app, Mobile phone, Thailand"
An affordable immunohistochemical approach to estimate the prevalence of BRAFV600Ein large cohort studies—establishing the baseline rate of BRAF mutation in an institutional series of papillary thyroid carcinoma from Thailand,2020-10-01,"BRAFV600E, immunohistochemistry (IHC), papillary thyroid carcinoma (PTC), Thailand, tissue microarray"
"A New Species of the Afrotropical Braconine (Hymenoptera, Braconidae) Parasitoid Wasp Genus Doggerella with Remarkable Ovipositor Sheaths",2020-10-01,"Afrotropical, autapomorphy, Kakamega Forest, Kenya, ovipositor, sheath"
A simple high-throughput protocol for the extraction and quantification of inorganic phosphate in rice leaves,2020-10-01,"inorganic phosphate, microplate, molybdenum blue assay, rice"
CyclinA1 Promoter Methylation in Self-Sampling Test,2020-10-01,"CCNA1, cervical cancer screening, CIN2+, CyclinA1 promotor methylation, self-sampling"
Ocular sparganosis: The first report of spirometra ranarum in Thailand,2020-10-01,"Ocular sparganosis, Spirometra ranarum, Thailand"
Carboxymethyl cellulose-based polyelectrolyte as cationic exchange membrane for zinc-iodine batteries,2020-10-01,"Anionic polyelectrolyte, Cationic exchange, Chemical energy storage, Chemical engineering, Electrochemical energy engineering, Electrochemistry, Energy, Energy storage technology, Ionic conductivity, Materials science, Polyiodide crossover, Polymers, Zinc-iodine battery"
Development and validation of an ultra-performance liquid chromatography mass spectrometry/mass spectrometry method for simultaneous quantification of total and free mycophenolic acid and its metabolites in human plasma,2020-10-01,"AcMPAG, mycophenolic acid, mycophenolic acid acyl-glucuronide (AcMPAG), ultra-performance liquid chromatography mass spectrometry/mass spectrometry"
"Combined application of extended depth of field imaging, image stitching and polarized microscopy techniques in identification of Spatholobus suberectus",2020-10-01,"extended depth of field imaging, image stitching, microscopic identification, pharmacognosy, polarized light, spatholobus suberectus Dunn"
Natural Polymorphisms in Mycobacterium tuberculosis Conferring Resistance to Delamanid in Drug-Naive Patients,2020-10-01,"Delamanid, Drug resistance, Mutations, Mycobacterium tuberculosis, Natural polymorphism, Resistance"
A numerical and experimental investigation on the selective separation of Pd (II) from wastewater using Aliquat 336 via hollow fiber supported liquid membrane,2020-10-01,"Aliquat 336, HFSLM, Mass transfer, Palladium, Separation"
Characterization of reversible and irreversible foulants in membrane bioreactor (MBR) for eucalyptus pulp and paper mill wastewater treatment using fluorescence regional integration,2020-10-01,"Fluorescent EEM, Fouling, MBR, Pulp & paper, SMPs"
GOODS-ALMA: Optically dark ALMA galaxies shed light on a cluster in formation at z = 3.5,2020-10-01,"Galaxies: evolution, Galaxies: high-redshift, Galaxies: photometry, Galaxies: star formation, Galaxies: structure, Submillimeter: galaxies"
Effects of H2O2 and temperature on electrolytic pickling of austenitic stainless steel 304L in Na2SO4 solution,2020-10-01,"Electrolytic pickling, Hydrogen peroxide, Polarization, Sodium sulphate, Stainless steel"
"Trabecular bone score, a new bone quality index, is associated with severe periodontitis",2020-10-01,"bone, epidemiologic studies, oral hygiene, osteoporosis, periodontitis, trabecular bone"
"Curing behavior, rheological, and thermal properties of dgeba modified with synthesized bpa/peg hyperbranched epoxy after their photo-initiated cationic polymerization",2020-10-01,"Hyperbranched epoxy, Photo-polymerization, Rheological property, Thermal property"
The systematic work up to identify etiology of non-immune hydrops fetalis: A perspective view of pathologist,2020-10-01,"Etiology, Hydrops fetalis, Non-immune hydrops fetalis"
Drought-tolerance gene identification using genome comparison and co-expression network analysis of chromosome substitution lines in rice,2020-10-01,"Co-expression network, CSSLs, Drought stress, KDML105 rice"
"The perioperative and anesthetic adverse events in Thailand (PAAd Thai) study of endobronchial intubation: An analysis of 2,000 incident reports",2020-10-01,"Anesthesia, Complication, Endobronchial intubation, Hypoxia, Intubation"
Rate and reasons for the use of oral anticoagulants in patients with non-valvular atrial fibrillation and a CHA2DS2-VASc score of 0 in Thailand: The COOL-AF registry,2020-10-01,"CHA2DS2-VASc score, Non-valvular atrial fibrillation, Oral anticoagulant, Outcomes, Thailand"
Accuracy of CHULA (Class-4 hemorrhage unresponsive to lactated ringer’s) criteria for massive transfusion protocol activation in trauma patients,2020-10-01,"ABC score, CHULA criteria, Massive transfusion"
Effects of vitamin D and calcium supplementation on bone mineral density among Thai youth using daily HIV pre-exposure prophylaxis,2020-10-01,"bone mineral density, calcium, HIV pre-exposure prophylaxis, vitamin D, young men who have sex with men, young transgender women"
"Peri-implantitis update: Risk indicators, diagnosis, and treatment",2020-10-01,"Anti-infective agents, Bone regeneration, Decontamination, Dental implants, Implant complications, Peri-implantitis, Periodontal debridement"
Enhancing the antibacterial properties of PVDF membrane by hydrophilic surface modification using titanium dioxide and silver nanoparticles,2020-10-01,"Antibacterial property, Antifouling property, Polyvinylidene fluoride membrane (PVDF), Silver nanoparticles (AgNP), Titanium dioxide nanoparticles (TiO2-NP)"
A modeling study on the effects of pH and partial wetting on the removal of ammonia nitrogen from wastewater by membrane contactors,2020-10-01,"Ammonia nitrogen removal, Mathematical modeling, Membrane contactors, Partial wetting, pH effects"
Diagnostic utility of CT for suspected immune checkpoint inhibitor enterocolitis,2020-10-01,"autoimmunity, immunotherapy, inflammation"
The epidemiology and characteristics of acute kidney injury in the Southeast Asia intensive care unit: A prospective multicentre study,2020-10-01,"Acute kidney injury, Epidemiology, Intensive care unit, Thailand"
Localization and topography of the arteries on the middle forehead region for eluding complications following forehead augmentation: Conventional cadaveric dissection and ultrasonography investigation,2020-10-01,"Complication of filler injection, Forehead augmentation, Frontal branch of superficial temporal artery, Superficial and deep branches of supraorbital artery, Ultrasonographic investigation"
"Propagators, BCFW recursion and new scattering equations at one loop",2020-10-01,"Gauge Symmetry, Scattering Amplitudes"
Effect of water in fabricating copper nanoparticles onto reduced graphene oxide nanosheets: Application in catalytic ullmann-coupling reactions,2020-10-01,"Copper nanoparticles fabricated onto reduced graphene oxide, Effect of water, Ullmann-coupling reaction"
Postprandial effect of yogurt enriched with anthocyanins from riceberry rice on glycemic response and antioxidant capacity in healthy adults,2020-10-01,"Anthocyanin, Antioxidant, Glycemia, Postprandial, Riceberry rice, Yogurt"
Enhanced cycling performance of rechargeable zinc–air flow batteries using potassium persulfate as electrolyte additive,2020-10-01,"Cycling performances, Electrochemical characterization, Electrolyte additive, Sulfur-containing additive, Zinc–air batteries"
Citrus hystrix extracts protect human neuronal cells against high glucose-induced senescence,2020-10-01,"Citrus hystrix, Cyclin D1, High glucose, Neuronal senescence, Pcdc2, PRb, SH-SY5Y, SIRT1"
Supramolecular complexes of β-cyclodextrin with clomipramine and doxepin: Effect of the ring substituent and component of drugs on their inclusion topologies and structural flexibilities,2020-10-01,"Clomipramine, Density functional theory (DFT) calculation, Doxepin, Tricyclic antidepressants, X-ray analysis, β-cyclodextrin"
Optimal hang time of enteral formula at standard room temperature and high temperature,2020-10-01,"Blenderized diet, Contamination, Enteral nutrition, Hang time, Infectious diarrhea, Powdered diet"
"Geochemical characteristics of gold mineralization of the Huai Kham On deposit, Sukhothai Fold Belt, Northern Thailand",2020-10-01,"fluid inclusions, Huai Kham on gold deposit, metamorphic water, oxygen isotope values, Sukhothai Fold Belt, Thailand"
Mcm-41/pva composite as a separator for zinc–air batteries,2020-10-01,"Composite gel polymer electrolyte, Composite membrane separator, MCM-41, Polyvinyl alcohol, Zinc–air battery"
Congenital myasthenic syndromes in the Thai population: Clinical findings and novel mutations,2020-10-01,"COLQ, Myopathy, Neuromuscular junction, Novel variants, Whole exome sequencing"
HIV Coinfection Is Associated with low-fitness rpoB variants in rifampicin-resistant mycobacterium tuberculosis,2020-10-01,"Drug resistance, Fitness cost, HIV-TB coinfection, Mycobacterium tuberculosis, Rifampicin"
Statistical study of the effect of particle properties on the particle penetration in the idealized trachea,2020-10-01,"CFD, Idealized trachea, Particulate matter"
"Density, viscosity, and physical CO2 diffusivity of novel formulated solvent n-methyl-4-piperidinol and 2-amino-2-methyl-1-propanol for carbon capture",2020-10-01,"Amine, CO2, Density, Diffusivity, Viscosity"
