Title,Author_count,Open_access,Unique_affiliations_count,cite_count
Study of the eHWC J1825-134 Region at Highest Energies with HWAC,134,,38,0
The all-particle cosmic ray energy spectrum measured with HAWC,136,,38,0
Horizontal muon track identification with neural networks in HAWC,136,,40,0
Search for correlations between high-energy gamma rays and neutrinos with the HAWC and ANTARES detectors,275,,76,0
Studying High-Mass Microquasars with HAWC,136,,38,0
Modeling the non-flaring VHE emission from M87 as detected by the HAWC gamma ray observatory,134,,38,0
Monitoring the radio galaxy M87 with HAWC,135,,38,0
Use of Machine Learning for gamma/hadron separation with HAWC,137,,41,0
"Combined dark matter searches towards dwarf spheroidal galaxies with Fermi-LAT, HAWC, H.E.S.S., MAGIC, and VERITAS",617,,134,0
Standardized Formats for Gamma-Ray Analysis Applied to HAWC Observatory Data,135,,38,0
Search for TeV decaying dark matter from the Virgo cluster of galaxies,135,,37,0
An Optimized Search for Dark Matter in the Galactic Halo with HAWC,135,,38,1
Galactic Gamma-Ray Diffuse Emission at TeV energies with HAWC Data,139,,42,0
Spectral and Energy Morphology Analysis Study of HAWC J2031+415,134,,38,0
Particle Acceleration in the Cygnus Superbubble,134,,37,0
The gamma-ray emission from 3HWC J1928+178,134,,38,0
Limits on the Diffuse Gamma-Ray Background with HAWC,134,,38,0
Study of the morphology of the region surrounding eHWC J1850+001,134,,38,0
The Ultra-High-Energy Source MGRO J1908+06,134,,38,0
A GeV to TeV view of shell-type SNRs,134,,38,0
Reconstruction of Nearly Horizontal Muons in the HAWC Observatory,137,,38,0
HAWC results on TeV emitting blazars,139,,38,0
"HAWC measurements of the energy spectra of cosmic ray protons, helium and heavy nuclei in the TeV range",135,,38,1
Searching for >177 TeV Gamma Rays in the Vicinity of Mrk 501 with HAWC,134,,38,0
Galactic Cosmic Ray increase associated with an interplanetary magnetic cloud observed by HAWC,135,,40,0
"Perspectives on conformationally constrained peptide nucleic acid (PNA): insights into the structural design, properties and applications",2,1,2,11
A search for spectral hardening in HAWC sources above 56 TeV,134,,38,0
Improved image classification explainability with high-accuracy heatmaps,4,1,1,7
Long-term effectiveness of human papillomavirus vaccines among adult women: A real-world scenario,10,1,6,3
Convolutional Neural Networks for Low Energy Gamma-Ray Air Shower Identification with HAWC,135,,39,2
Characterizing γ-ray sources with HAL (HAWC Accelerated Likelihood) and 3ML,134,,38,1
Thymosin-ɑ1 for people with chronic hepatitis B,5,2,3,0
"Situation of snakebite, antivenom market and access to antivenoms in ASEAN countries",21,1,19,13
Five-branes wrapped on topological disks from 7D N=2 gauged supergravity,2,1,1,5
Facile Syntheses of Physically Crosslinked Carboxymethyl Cellulose Hydrogels and Nanocomposite Hydrogels for Enhancing Water Absorbency and Adsorption of Sappan Wood Dye,5,0,3,7
Electromechanical responses of agarose ionogels as highly soft and compliant actuators,4,0,2,3
Green synthesis of copper nanoparticles using aqueous extracts from Hyptis suaveolens (L.),8,0,4,16
Control of parturition in hyperprolific sows by using altrenogest and double administrations of PGF2α,4,0,2,5
"Dual infections of tilapia parvovirus (TiPV) and tilapia lake virus (TiLV) in multiple tilapia farms: Their impacts, genetic diversity, viral tropism, and pathological effects",8,0,4,9
Membrane-permeable trehalose improves the freezing ability and developmental competence of in-vitro matured feline oocytes,4,0,1,3
A chromatographic paper-based electrochemical device to determine Δ⁹-tetrahydrocannabinol and cannabidiol in cannabis oil,6,0,2,13
Surgical Treatments for Lumbar Spine Diseases (TLIF vs. Other Surgical Techniques): A Systematic Review and Meta-Analysis,3,1,4,4
Longitudinal Monitoring Reveals Persistence of Colistin-Resistant Escherichia coli on a Pig Farm Following Cessation of Colistin Use,6,1,4,6
Alginate encapsulated nanobio-hybrid system enables improvement of photocatalytic biohydrogen production in the presence of oxygen,2,0,2,7
Impedance-Based E-Screen Cell Biosensor for the Real-Time Screening of Xenoestrogenic Compounds,5,0,2,5
Search for Wγ resonances in proton-proton collisions at s=13 TeV using hadronic decays of Lorentz-boosted W bosons,2308,1,213,2
"Effect of residential proximity to the lignite-fired power plant on depression, sleep quality, and morning salivary cortisol in the elderly",5,0,5,0
Progress of tip-enhanced Raman scattering for the last two decades and its challenges in very recent years,3,0,4,6
"Co-infection of Candidatus Piscichlamydia Trichopodus (Order Chlamydiales) and Henneguya sp. (Myxosporea, Myxobolidae) in Snakeskin Gourami Trichopodus pectoralis (Regan 1910)",8,1,3,2
Outcomes of relapsed B-cell acute lymphoblastic leukemia after sequential treatment with blinatumomab and inotuzumab,8,1,3,9
Predictive Models for Acute Kidney Injury Following Cardiac Surgery: The Importance of Accurate and Actionable Prediction,3,0,3,4
Mating and Reproductive Success in Free-Ranging Stump-Tailed Macaques: Effectiveness of Male–Male Coalition Formation as a Reproductive Strategy,6,1,8,4
Hyaluronic acid crosslinked with alginate hydrogel: A versatile and biocompatible bioink platform for tissue engineering,5,0,3,13
Genetically Confirmed Edwardsiella tarda Peritonitis was Associated with Improper Caregiver's Hand Hygiene during Peritoneal Dialysis Bag Exchange,5,1,4,0
Using Unified Theory of Acceptance and Use of Technology to Evaluate the Impact of a Mobile Payment App on the Shopping Intention and Usage Behavior of Middle-Aged Customers,5,1,2,9
Catalytic Copyrolysis of Sugarcane Leaves and Low-Density Polyethylene Waste to Produce Bio-Oil and Chemicals Using Copper-Doped HZSM-35,3,0,2,1
Sulfur-Doped Graphene as a Rational Anode for an Ionic Liquid Based Hybrid Capacitor with a 3.5 v Working Window,10,0,6,6
Intertwined associations between oxidative and nitrosative stress and endocannabinoid system pathways: Relevance for neuropsychiatric disorders,9,0,6,6
Modification Strategies of Layered Double Hydroxides for Superior Supercapacitors,7,1,5,10
Documenting Events in Times of Crisis Investigating Traditional and Contemporary Thai Archival Practices,1,,1,0
"Evaluating the Economic Impact of Sports Tourism in Buriram, Thailand, Mixed Method Study with Difference-in-Differences Estimation",3,,1,0
Investigating Factors Affecting Fatal Air Transport Accidents,4,,3,0
Search for strongly interacting massive particles generating trackless jets in proton–proton collisions at √s=13TeV,2351,1,254,1
Health Risk Assessment of Workers Exposed to Particulate Matter and Heavy Metal in Industrial Waste Treatment,2,,2,0
Innate Immunity Response to BK Virus Infection in Polyomavirus-Associated Nephropathy in Kidney Transplant Recipients,2,1,3,5
"Ovarian morphology and histology of the golden tree snake Chrysopelea ornata (Shaw, 1802)",9,,8,0
"Effect of feeding banana stalk on the physical quality and nutritive value of eggs, fatty acid profile, and lipid quality index in yolk of laying hens under a free-range rearing system in bamboo plantation",7,,3,0
Comparative Human-Ecotoxicological Impacts and Willingness to Pay: A Case of Pesticide Transition from Paraquat to Atrazine in Sweet Corn Cultivation in Thailand,3,,1,0
Evaluation of Cadmium Accumulation of Pak Choi (Brassica rapa sub. Chinesis) at Different Cadmium Concentrations and pH Levels and Health Risk Analysis,2,,1,0
Left Bundle Branch Pacing: Unexpected Resynchronization Effect of Anodal Capture,2,,4,1
Catalytic conversion of bioethanol to value-added chemicals and fuels: A review,8,1,6,9
"Dietary of probiotics and organic acids supplementation on productive performances, intestinal morphology, carcass characteristics, and meat quality of broiler chickens",3,,3,1
A Review of an Important Plants: Annona squamosa Leaf,9,1,2,3
Hydrogen-bonded clusters in transformed Lewis acid to new Brønsted acid over WOx/SiO2 catalyst,6,,3,0
"Building business, human rights and climate change synergies in Southeast Asia: what the Philippines’ National Inquiry on Climate Change could mean for ASEAN",2,0,2,0
Social Cognitive and Ecological Factors Influence Physical Activity Among Thai Adolescents,2,0,2,1
Detection of Red Blood Cell Membrane Proteins in Myelodysplastic Syndromes Using Eosin-5-Maleimide (EMA) Staining by Flow Cytometry,5,1,2,0
"Smart City Thailand: Visioning and Design to Enhance Sustainability, Resiliency, and Community Wellbeing",11,1,2,9
Fecal Calprotectin as a Surrogate Marker for Mucosal Healing After Initiating the Therapeutic Anti-Tubercular Trial,1,1,1,0
"Perception of Gastrointestinal Endoscopy Personnel on Society Recommendations on Personal Protective Equipment, Case Selection, and Scope Cleaning During Covid-19 Pandemic: An International Survey Study",15,1,8,0
Designing a novel mRNA vaccine against Vibrio harveyi infection in fish: an immunoinformatics approach,6,1,5,6
The Intrepidity Combine with Consciousness to Encourage in Speaking English for 21st Century Learners,2,1,2,1
Resistance distance distribution in large sparse random graphs,3,2,2,1
GOODS-ALMA 2.0: Starbursts in the main sequence reveal compact star formation regulating galaxy evolution prequenching,41,1,30,13
"MicroRNA-21 in plasma exosome, but not from whole plasma, as a biomarker for the severe interstitial fibrosis and tubular atrophy (IF/TA) in post-renal transplantation",7,1,2,14
Genetic variation in STAT4 is associated with treatment response to pegylated interferon in patients with chronic hepatitis B,5,1,2,0
Upregulation of antigen presentation function and inflammation in chondrocytes by induction of proteoglycan aggrecan peptides (P16-31 and P263-280),6,0,2,1
Absence of Bilateral Multiple Cyclovertical Muscle Insertions in a Patient With Pfeiffer Syndrome,5,0,2,0
"COVID-19 Breakthrough Infection after Inactivated Vaccine Induced Robust Antibody Responses and Cross-Neutralization of SARS-CoV-2 Variants, but Less Immunity against Omicron",19,1,4,11
Low colostrum immunoglobulin G concentration in Saanen dams with seropositive to caprine arthritis encephalitis virus infection without affecting kid growth rate,3,,2,0
Preliminary Bioequivalence of an Oral Pimobendan Solution Formulation with Reference Solution Formulation in Beagle Dogs,4,1,2,1
ALKALI SILICA REACTION OF RECYCLED GLASS AGGREGATE MORTAR USING FLY ASH UNDER STEAM CURING,4,1,4,2
Study of dijet events with large rapidity separation in proton-proton collisions at √s = 2.76 TeV,2364,1,272,2
Expression of prostaglandin F2 alpha receptors (PTGFR) and C-reactive protein (CRP) in the canine uterus and cervix with opened- and closed-cervix pyometra,7,,2,0
The effect of recombinant chimeric swine PKR-Apaf-1 proteins on viral-load reduction of PRRS and PED alpha-coronavirus infected cell lines,5,,1,0
Measurement of W±γ differential cross sections in proton-proton collisions at s =13 TeV and effective field theory constraints,2339,1,271,7
"Erratum: Search for heavy Higgs bosons decaying to a top quark pair in proton-proton collisions at s = 13 TeV (Journal of High Energy Physics, (2020), 2020, 4, (171), 10.1007/JHEP04(2020)171)",2342,1,257,0
A new calibration method for charm jet identification validated with proton-proton collision events at √s = 13TeV,2363,1,272,4
A review on phytochemistry and pharmacology of Eclipta alba L.: A valuable medicinal plant,4,0,2,1
Introgression and mating patterns between white-handed gibbons (Hylobates lar) and pileated gibbons (Hylobates pileatus) in a natural hybrid zone,4,1,3,0
Fostering Work Meaningfulness for Sustainable Human Resources: A Study of Generation Z,1,1,1,3
"Pathway Phenotypes Underpinning Depression, Anxiety, and Chronic Fatigue Symptoms Due to Acute Rheumatoid Arthritis: A Precision Nomothetic Psychiatry Analysis",6,1,5,6
Scaffold-Free Cartilage Construct from Infrapatellar Fat Pad Stem Cells for Cartilage Restoration,6,0,3,6
Primordial gravitational waves from excited states,6,1,6,9
Overview of Cannabis including Kampo Medicine and Therapy for Treatment of Dementia: A Review,10,1,8,2
Patterns and prognosis of holding regimens for people living with HIV in Asian countries,80,1,24,0
Search for long-lived particles produced in association with a Z boson in proton-proton collisions at √s = 13 TeV,2365,1,272,8
