Title,Author_count,subtype,Subject_area_count,Cite_count
Hydrocarbon production from catalytic pyrolysis-gc/ms of sacha inchi residues using sba-15 derived from coal fly ash,5,ar,2,7
Fabrication of poly(Pentaerythritol tetrakis (3-mercaptopropionate)/dipentaerythritol penta-/hexa-acrylate)hipes macroporous scaffold with alpha hydroxyapatite via photopolymerization for fibroblast regeneration,5,ar,4,3
Olfactory and gustatory dysfunctions in covid-19 patients: A systematic review and meta-analysis,6,re,2,38
Bangkok motorcycle taxis as eyes on the street?,2,ar,4,4
Enhanced photocatalytic degradation of caffeine using titanium dioxide photocatalyst immobilized on circular glass sheets under ultraviolet C irradiation,4,ar,2,16
A comparison of intramuscular and subcutaneous administration of liga subunit vaccine adjuvanted with neutral liposomal formulation containing monophosphoryl lipid a and qs21,8,ar,5,10
International Survey on Determinants of Antibiotic Duration and Discontinuation in Pediatric Critically Ill Patients,21,ar,2,8
The Capulana study: A prospective evaluation of cervical cancer screening using human papillomavirus testing in Mozambique,15,cp,2,6
What drives continuance intention towards social media? Social influence and identity perspectives,5,ar,9,26
Dynamic System Optimum Analysis of Multi-Region Macroscopic Fundamental Diagram Systems with State-Dependent Time-Varying Delays,6,ar,3,9
"The Endogenous Opioid System in Schizophrenia and Treatment Resistant Schizophrenia: Increased Plasma Endomorphin 2, and κ and µ Opioid Receptors Are Associated with Interleukin-6",7,ar,1,16
Modifying the catalyst layer using polyvinyl alcohol for the performance improvement of proton exchange membrane fuel cells under low humidity operations,3,ar,2,10
"Seroprevalence of Dengue, Zika, and Chikungunya Viruses in Wild Monkeys in Thailand",14,ar,3,11
Potential Anti-Diabetic Activity of Pueraria lobata Flower (Flos Puerariae) Extracts,5,ar,7,12
Ephemeranthol a suppresses epithelial to mesenchymal transition and FAK-Akt signaling in lung cancer cells,7,ar,2,11
Aza-BODIPY dye as near infrared fluorescent marker for tagging petroleum products,7,ar,5,0
Ccl-11 or eotaxin-1: An immune marker for ageing and accelerated ageing in neuro-psychiatric disorders,6,re,2,26
"Immune modulatory effect of a novel 4,5-dihydroxy-3,3´,4´-trimethoxybibenzyl from Dendrobium lindleyi",8,ar,3,9
Single observation adaptive search for discrete and continuous stochastic optimization,3,ar,4,1
Provision of Differentiated Reliability Services under a Market-Based Investment Decision Making,2,ar,1,2
Neuroprotective Properties of Green Tea (Camellia sinensis) in Parkinson’s Disease: A Review,7,re,7,34
In silico finding of key interaction mediated α3β4 and α7 nicotinic acetylcholine receptor ligand selectivity of quinuclidine-triazole chemotype,6,ar,7,4
Youth-friendly services and a mobile phone application to promote adherence to pre-exposure prophylaxis among adolescent men who have sex with men and transgender women at-risk for HIV in Thailand: a randomized control trial,59,ar,2,22
Rapid antiretroviral initiation among Thai youth living with HIV in the National AIDS programme in the era of treatment at any CD4 cell count: a national registry database study,5,ar,2,7
A newly designed duodenoscope with detachable distal cap significantly reduces organic residue contamination after reprocessing,9,ar,1,19
Curcumin-Loaded Bacterial Cellulose/Alginate/Gelatin as A Multifunctional Biopolymer Composite Film,4,ar,7,36
Persistent Verrucous Plaques in an HIV-Positive Patient with Secondary and Neurosyphilis,3,ar,4,0
"Plasma miR-370-3P as a Biomarker of Sepsis-Associated Encephalopathy, the Transcriptomic Profiling Analysis of Microrna-Arrays From Mouse Brains",8,ar,2,35
Social/digital media exposure early in life associated with autistic symptoms,1,ar,1,0
"Concepts, selectivity options and experimental design approaches in multidimensional and comprehensive two-dimensional gas chromatography",3,re,2,26
Rapid transient expression of functional human vascular endothelial growth factor in Nicotiana benthamiana and characterization of its biological activity,7,ar,2,7
Progressive fibrosing interstitial lung disease: treatable traits and therapeutic strategies,3,ar,1,15
Experimental infection of Leishmania (Mundinia) martiniquensis in BALB/c mice and Syrian golden hamsters,7,ar,4,4
GaAsPBi epitaxial layer grown by molecular beam epitaxy,7,ar,4,4
Bioeconomic peace research and policy,2,ar,4,1
Naturally occurring point mutation Cys460Trp located in the I-EGF1 domain of integrin β3 alters the binding of some anti-HPA-1a antibodies,11,ar,3,4
Provision of Sexual Medicine Services During the Coronavirus Disease-2019 Pandemic: An Asia Pacific Society of Sexual Medicine Position Statement,14,re,4,3
Identification of carotenoids and chlorophylls from green algae Chlorococcum humicola and extraction by liquefied dimethyl ether,6,ar,4,24
Billing system and health care utilization: Evidence from Thailand,2,ar,2,0
Coexisting cancers with atypical glandular abnormalities by liquid-based cytology: A retrospective study in tertiary hospital in a high cervical cancer incident country,2,ar,1,0
Secondary contact and genomic admixture between rhesus and long-tailed macaques in the Indochina Peninsula,7,ar,1,8
Transcatheter aortic valve implantation during the COVID-19 pandemic: Clinical expert opinion and consensus statement for Asia,18,ar,3,6
"Large transmission cluster of acute hepatitis C identified among HIV-positive men who have sex with men in Bangkok, Thailand",14,ar,1,8
Design and use of a phantom for testing and comparing the performance of computed tomography automatic tube current modulation systems,3,ar,2,5
Estimating canopy gross primary production by combining phloem stable isotopes with canopy and mesophyll conductances,10,ar,2,7
Syk inhibitor attenuates inflammation in lupus mice from FcgRIIb deficiency but not in pristane induction: the influence of lupus pathogenesis on the therapeutic effect,5,ar,1,25
A New High-Performance Proton-Conducting Electrolyte for Next-Generation Solid Oxide Fuel Cells,9,ar,1,8
“It is really so exhausting”: Exploring intensive care nurses’ perceptions of 24-hour long shifts,3,ar,1,10
Single-operator peroral cholangioscopy cystic duct cannulation for transpapillary gallbladder stent placement in patients with acute cholecystitis at moderate to high surgical risk (with videos),6,cp,2,19
Why Patients Visit Dentists – A Study in all World Health Organization Regions,33,ar,1,31
Characterization of natural rubber as a bolus material for electron beam radiotherapy,4,ar,2,4
Dependence of MWCNT production via co-pyrolysis of industrial slop oil and ferrocene on growth temperature and heating rate,8,ar,2,2
Pathological aspects of mucinous cholangiocarcinoma: A single-center experience and systematic review,2,ar,1,4
Axial compression behavior of concrete-encased cellular steel columns,3,ar,4,5
Biosorption of dicloxacillin from pharmaceutical waste water using tannin from Indian almond leaf: Kinetic and equilibrium studies,4,ar,2,14
Pre-existing liver disease is associated with poor outcome in patients with SARS CoV2 infection; The APCOLIS Study (APASL COVID-19 Liver Injury Spectrum Study),47,ar,1,170
"Synthesis, α-glucosidase inhibition, and molecular docking studies of novel N-substituted hydrazide derivatives of atranorin as antidiabetic agents",12,ar,7,17
Selective-area growth and characterization of cubic GaN grown by metalorganic vapor phase epitaxy,3,ar,5,2
Preferential oxidation of carbon monoxide in a hydrogen-rich gas stream over supported gold catalysts: the effect of a mixed ceria–zirconia support composition,3,ar,1,6
Temporal changes in enzyme activities associated with ectomycorrhizas and soil from secondary deciduous dipterocarp forest fragments,3,ar,2,2
Correlation between Detergency of Different Oily and Solid Non-Particulate Soils and Hydrophilic–Lipophilic Deviation,3,ar,3,7
Amphiphilic biodegradable co-networks of Poly(butylene succinate)-Poly(ethylene glycol) chains for nano-gelation via Click chemistry and its potential dispersant for multi-walled carbon nanotubes,2,ar,4,10
Carnivore Protoparvovirus-1 Associated With an Outbreak of Hemorrhagic Gastroenteritis in Small Indian Civets,4,ar,1,7
A prebiotic fructo-oligosaccharide promotes tight junction assembly in intestinal epithelial cells via an AMPK-dependent pathway,8,ar,1,27
"Corrigendum to “A multi-national, multi-disciplinary Delphi consensus study on using omega-3 polyunsaturated fatty acids (n-3 PUFAs) for the treatment of major depressive disorder”. [J Affect Disord. 15 (2020) 233-238] (Journal of Affective Disorders (2020) 15 (233-238) (S0165032719319299), (10.1016/j.jad.2020.01.050))",15,er,2,0
Double heterozygous variants in FBN1 and FBN2 in a Thai woman with Marfan and Beals syndromes,4,ar,2,1
Matrix graphs and MRD codes over finite principal ideal rings,2,ar,4,0
Ideals of Γ-seminearrings,2,ar,4,0
Phylogenetic and recombinant analyses of complete coding sequences of DENV-1 from field-caught mosquitoes in Thailand,4,ar,3,2
Hearing-impaired population performance and the effect of hearing interventions on Montreal Cognitive Assessment (MoCA): Systematic review and meta-analysis,5,re,2,18
Pleiotropic effects of antidiabetic agents on renal and cardiovascular outcomes: a meta-analysis of randomized controlled trials,7,ar,2,3
"Influence of compatibilizer and multifunctional additive loadings on flame retardation, plasticization, and impact modification of polylactide and poly(butylene adipate-co-terephthalate) biodegradable blends",4,ar,1,6
Projected future changes in rainfall in Southeast Asia based on CORDEX–SEA multi-model simulations,25,ar,1,89
Physical properties and morphology of siloxane–polyacrylate dispersion and coating films,2,ar,4,4
Combining biochar and zerovalent iron (BZVI) as a paddy field soil amendment for heavy cadmium (Cd) contamination decreases Cd but increases zinc and iron concentrations in rice grains: a field-scale evaluation,7,ar,4,20
The pathophysiological effects of russell's viper (Daboia siamensis) venom and its fractions in the isolated perfused rabbit kidney model: A potential role for platelet activating factor,7,ar,1,6
Effects of antiepileptic drugs on electroencephalography (EEG): Insights and applicability,5,ar,3,3
"Response of Scenedesmus sp. to microwave treatment: Enhancement of lipid, exopolysaccharide and biomass production",5,ar,4,35
Clay/au nanoparticle composites as acetylcholinesterase carriers and modified-electrode materials: A comparative study,7,ar,2,12
IoT Enabled Quality of Experience Measurement for Next Generation Networks in Smart Cities,6,ar,4,26
Driving factors and impact of land-use change in a fragile rainfed lowland rice-sugar palm cultural agroforestry system in southern Thailand,3,ar,7,6
Sensitization to major Dermatophagoides pteronyssinus allergens in house dust mite allergic patients from North Eastern Poland developing rhinitis or asthma,8,ar,1,6
Continuous production of fatty acid methyl esters and high-purity glycerol over a dolomite-derived extrudate catalyst in a countercurrent-flow trickle-bed reactor,5,ar,1,12
Endoscopic sphenopalatine foramen cauterization is an effective treatment modification of endoscopic sphenopalatine artery ligation for intractable posterior epistaxis,4,ar,1,6
"Correction to: Dominance status and copulatory vocalizations among male stump-tailed macaques in Thailand (Primates, (2020), 61, 5, (685-694), 10.1007/s10329-020-00820-7)",4,er,1,0
