Title,ref_count,Author_count,Subject_area_count,Unique_affiliations_count,Open_access,subtype,Cite_count
Antiretroviral-naïve HIV-infected patients had lower bone formation markers than HIV-uninfected adults,43,14,3,4,0,ar,3
Grid-based construction site layout planning with Particle Swarm Optimisation and Travel Path Distance,23,2,3,2,2,ar,23
Importance of quantifying migraine disability in the native language of the migraineur,8,2,1,3,1,ed,0
"Thai-version Migraine Disability Assessment (MIDAS) questionnaire: Concurrent validity, test-retest reliability, internal consistency, and factors predictive for migraine-related disability",40,3,1,1,1,ar,3
ALMA twenty-six arcmin2 survey of GOODS-S at one millimeter (ASAGAO): Millimeter properties of stellar mass selected galaxies,131,22,2,22,1,re,2
Search for resonant pair production of Higgs bosons in the bbZZ channel in proton-proton collisions at s =13 TeV,73,2349,1,271,1,ar,18
Measurement of the associated production of a Z boson with charm or bottom quark jets in proton-proton collisions at s =13 TeV,56,2321,1,209,1,ar,13
UTD Ray Analysis of Compact Range Gigabit Wireless Access System,7,3,4,1,0,cp,0
Petrochemistry of Lan Sang metamorphic suites,28,3,1,1,1,ar,2
Characterization and PUFA production of Aurantiochytrium limacinum BUCHAXM 122 isolated from fallen mangrove leaves,38,4,1,3,1,ar,0
Preparation of potassium carbonate supported on gamma alumina using acid modification impregnation for carbon dioxide sorption in turbulent fluidized bed,45,5,4,1,0,ar,2
The minimal supercells approach for ab-initio calculation in 2D alloying transition metal dichalcoginides with special quasi-random structure,33,4,5,2,1,ar,4
Experiences of patients with coronavirus in the covid-19 pandemic era in Indonesia,32,3,2,1,,ar,13
A predictive model of radiation-related fibrosis based on the radiomic features of magnetic resonance imaging and computed tomography,47,11,3,7,1,ar,6
Lignin isolation from black liquor for wastewater quality improvement and bio-material recovery,23,3,1,2,1,ar,2
Effect of flood disaster and long term changes during 2011 to 2018 on community structure of zooplankton in the inner gulf of thailand,31,4,1,1,1,ar,1
Bacterial communities in three parts of intestinal tracts of carpenter bees (Xylocopa tenuiscapa),57,10,1,4,1,ar,4
Superconductivity of superhydride CeH10under high pressure,45,5,5,4,1,ar,24
Modulation of hepatitis B virus pregenomic RNA stability and splicing by histone deacetylase 5 enhances viral biosynthesis,80,6,6,3,1,ar,1
Association of motivations and barriers with participation and performance in a pedometer-based intervention,30,6,2,5,1,ar,7
FosA3 overexpression with transporter mutations mediates high-level of fosfomycin resistance and silence of fosA3 in fosfomycin-susceptible Klebsiella pneumoniae producing carbapenemase clinical isolates,26,3,3,1,1,ar,5
"Prevalence of tissue BRCA gene mutation in ovarian, fallopian tube, and primary peritoneal cancers: A multi-institutional study",25,14,4,7,1,ar,5
"Zealastoa Quicke & Ward, gen. nov., a new basal cyclostome braconid wasp (Hymenoptera: Braconidae) from New Zealand",22,4,4,4,0,ar,3
Selective cytotoxicity of Kaempferia parviflora extracts in human cell lines,34,4,4,3,,ar,0
Combination of the W boson polarization measurements in top quark decays using ATLAS and CMS data at √s = 8 TeV,58,5246,1,464,1,ar,18
"Whole-Cell biotransformation of 1,12-dodecanedioic acid from coconut milk factory wastewater by recombinant CYP52A17SS expressing saccharomyces cerevisiae",36,4,3,3,1,ar,1
Challenging anthropocentric stormwater management: Advancing legislation for environmental sustainability in the United States,82,2,4,3,0,ar,4
Search for a light pseudoscalar Higgs boson in the boosted μμττ final state in proton-proton collisions at √s = 13 TeV,74,2375,1,271,1,ar,23
Variations of perioperative cardiac surgery blood glucose and glycemic variability in diabetes and non-diabetes,25,2,1,2,0,ar,1
Quantitative sensory testing and pain management,32,2,1,1,0,ar,0
Prevalence and predictors of glomerular filtration rate decline in patients with diabetic kidney disease using RAAS blocking agents,27,3,1,2,0,ar,0
Outcomes of mycophenolate mofetil vs. intravenous cyclophosphamide in induction therapy of childhood- onset lupus nephritis,25,5,1,5,0,ar,0
Cause of Color Modification in Tanzanite after Heat Treatment,25,4,7,3,1,ar,4
Search for physics beyond the standard model in events with jets and two same-sign or at least three charged leptons in proton-proton collisions at √s=13TeV,89,2293,2,189,1,ar,21
"A stability-indicating UPLC method for the determination of curcumin diethyl disuccinate, an ester prodrug of curcumin, in raw materials",16,4,1,2,1,ar,11
Effect of mixing method on properties of ethylene vinyl acetate copolymer/natural rubber thermoplastic vulcanizates,47,5,2,2,1,ar,8
Transient Elastography to Represent Hepatic Copper Accumulation in Wilson Disease,6,2,1,2,0,le,0
"Use of flue gas desulfurization gypsum, construction and demolition waste, and oil palm waste trunks to produce concrete bricks",36,3,4,1,1,ar,10
Anthocyanin-enriched riceberry rice extract inhibits cell proliferation and adipogenesis in 3t3-l1 preadipocytes by downregulating adipogenic transcription factors and their targeting genes,48,6,2,3,1,ar,16
Recursion and worldsheet formulae for 6d superamplitudes,69,3,1,3,1,ar,6
"Closed knight's tours on (m, n, r)-ringboards",15,3,4,2,1,ar,0
Characterizing antimicrobial resistance in chicken pathogens: A step towards improved antimicrobial stewardship in poultry production in Vietnam,30,11,6,5,1,ar,3
Expanding phenomenologic heterogeneity of tardive syndromes: Time for an updated assessment tool,61,9,3,12,0,sh,3
"Acidic nanomaterials (TiO2, ZrO2, and Al2O3) are coke storage components that reduce the deactivation of the Pt-Sn/γ-Al2O3catalyst in propane dehydrogenation",43,4,1,2,0,ar,10
Prediction of potential ionic liquids (ILS) for the solid–liquid extraction of docosahexaenoic acid (DHA) from microalgae using COSMO-RS screening model,80,7,2,4,1,ar,14
Thin-shell wormholes in de Rham–Gabadadze–Tolley massive gravity,63,4,2,4,1,ar,5
Study of central exclusive [InlineEquation not available: see fulltext.] production in proton-proton collisions at √s=5.02 and 13TeV,50,2325,2,187,1,ar,7
Approximately Mutually Unbiased Bases by Frobenius Rings,7,2,2,1,0,ar,0
Commercial airline protocol during COVID-19 pandemic: An experience of Thai Airways International,9,4,3,5,1,ar,13
Pharmacokinetics of a long-acting formulation of oxytetracycline in freshwater crocodiles (Crocodylus siamensis) after intramuscular administration at three different dosages,20,8,2,5,1,ar,5
Pedicled Peritoneal Flap Vaginoplasty in Male-to-Female Gender Affirmation Surgery: A Case Report,,8,3,5,1,ar,3
Constituents of huberantha jenkinsii and their biological activities,29,8,7,4,1,ar,3
Infection during the first year in patients treated with CD19 CAR T cells for diffuse large B cell lymphoma,34,18,2,4,1,ar,109
Grey wolf optimizer (GWO) with multi-objective optimization for biodiesel production from waste cooking oil using central composite design (CCD),13,3,3,3,1,ar,8
Deep learning for automated classification of tuberculosis-related chest X-Ray: dataset distribution shift limits diagnostic performance generalizability,10,3,1,5,1,ar,47
Additional measures for bedside endoscope cleaning to prevent contaminated splash during COVID-19 pandemic,4,6,1,3,1,le,2
Immunopathology of Kikuchi–Fujimoto disease: A reappraisal using novel immunohistochemistry markers,49,12,2,6,0,ar,10
Air traffic control capacity planning under demand and capacity provision uncertainty,34,7,2,5,2,ar,16
"Bioassay-Guided Fractionation, Chemical Compositions and Antibacterial Activity of Extracts from Rhizomes of Globba schomburgkii Hook.f.",28,5,5,1,0,ar,5
Survival of shiga toxin–producing escherichia coli in various wild animal feces that may contaminate produce,59,10,2,9,1,ar,6
Impact of Lithium halides on rheological properties of aqueous solution of poly(vinyl alcohol),40,6,3,2,0,ar,9
"The Salween River as a transboundary commons: Fragmented collective action, hybrid governance and power",98,2,2,2,1,ar,7
Estimating the size of COVID-19 epidemic outbreak,20,8,3,3,2,ar,9
Pediatric primary central nervous system tumors registry in Thailand under National Health Security Office schemes,27,18,4,13,0,ar,5
Catalytic evaluation of nanoflower structured manganese oxide electrocatalyst for oxygen reduction in alkaline media,37,7,3,3,1,ar,7
Distribution of phenotypic and genotypic antimicrobial resistance and virulence genes in Vibrio parahaemolyticus isolated from cultivated oysters and estuarine water,69,3,3,1,2,ar,19
"Determining standardized causes of death of infants, children, and adolescents living with HIV in Asia",35,19,3,18,2,ar,7
2018 Kidney Disease: Improving Global Outcomes (KDIGO) Hepatitis C in Chronic Kidney Disease Guideline Implementation: Asia Summit Conference Report,38,31,1,23,1,cp,11
Synthetic dyes removal by Fusarium oxysporum HUIB02 and stimulation effect on laccase accumulation,47,9,3,6,0,ar,12
Newly discovered abnormal glucose tolerance in patients with acute myocardial infarction and cardiovascular outcomes: A meta-analysis,60,6,3,5,1,ar,10
The human–primate interface in the New Normal: Challenges and opportunities for primatologists in the COVID-19 era and beyond,117,5,2,5,2,no,37
Statistical estimation of freight activity analytics from Global Positioning System data of trucks,52,3,3,3,0,ar,17
Experimental benchmarking of RayStation proton dose calculation algorithms inside and outside the target region in heterogeneous phantom geometries,28,5,3,3,1,ar,10
Management of ampullary adenomas in familial adenomatous polyposis syndrome: 16 years of experience from a tertiary cancer center,28,10,2,2,0,ar,10
Controversies in acute kidney injury: conclusions from a Kidney Disease: Improving Global Outcomes (KDIGO) Conference,151,63,1,19,1,cp,176
Incorporating biowaste into circular bioeconomy: A critical review of current trend and scaling up feasibility,140,9,3,8,0,re,52
Characterizations of nickel mesh and nickel foam current collectors for supercapacitor application,37,3,2,2,1,ar,45
Impact of sow parity on yield and composition of colostrum and milk in Danish Landrace × Yorkshire crossbred sows,66,4,2,2,0,ar,10
8-Hydroxyjulolidine aldimine as a fluorescent sensor for the dual detection of Al3+ and Mg2+,58,5,4,1,1,ar,7
"Novel c-Myc–targeting compound N, N-Bis (5-ethyl-2-hydroxybenzyl) methylamine for mediated c-Myc ubiquitin-proteasomal degradation in lung cancer cells",70,7,2,3,1,ar,10
Effect of Anodal Transcranial Direct Current Stimulation at the Right Dorsolateral Prefrontal Cortex on the Cognitive Function in Patients With Mild Cognitive Impairment: A Randomized Double-Blind Controlled Trial,34,4,2,2,0,ar,12
Application of response surface method for Total organic carbon reduction in leachate treatment using Fenton process,42,7,3,5,0,ar,29
"Microarray-based Analysis of Genes, Transcription Factors, and Epigenetic Modifications in Lung Cancer Exposed to Nitric Oxide",70,3,4,2,1,ar,10
Hydroclimate variability of western Thailand during the last 1400 years,132,10,5,7,0,ar,6
Time marker of 137Cs fallout maximum in lake sediments of Northwest China,163,13,5,7,0,ar,41
Influence of polyurethane-based polycarbonate diols with different structures induced via polymer processing on their dielectric properties,23,2,4,1,0,ar,6
Optimization of microwave-assisted extraction of phenolic compounds in Dendrobium formosum Roxb. ex Lindl. and glucose uptake activity,21,3,1,2,1,ar,8
Specification Patterns of Service-Based Applications Using Blockchain Technology,67,3,3,3,0,ar,26
Photosynthetic microorganisms (Algae) mediated bioelectricity generation in microbial fuel cell: Concise review,89,10,3,11,0,re,47
Flavor binding property of coconut protein affected by protein-glutaminase: Vanillin-coconut protein model,43,4,1,3,0,ar,18
Acrylic Box Versus Plastic Sheet Covering on Droplet Dispersal During Extubation in COVID-19 Patients,6,4,1,1,1,le,20
Increased Oxidative Stress Toxicity and Lowered Antioxidant Defenses in Temporal Lobe Epilepsy and Mesial Temporal Sclerosis: Associations with Psychiatric Comorbidities,86,12,2,7,0,ar,14
Indentation of a nanolayer on a substrate by a rigid cylinder in adhesive contact,35,4,2,4,0,ar,8
Pediatric Versus Adult Chronic Rhinosinusitis,93,3,3,5,0,re,13
"The role of immune and oxidative pathways in menstrual cycle associated depressive, physio-somatic, breast and anxiety symptoms: Modulation by sex hormones",74,10,2,6,0,ar,12
Microplastics on beaches along the eastern Gulf of Thailand – A preliminary study,94,2,3,1,0,ar,41
First-trimester pre-eclampsia biomarker profiles in Asian population: multicenter cohort study,55,19,4,12,1,ar,20
Interplay between vitamin D receptor FokI polymorphism and smoking influences Porphyromonas gingivalis proportions in subgingival plaque,35,4,1,3,0,ar,6
BRCA immunohistochemistry for screening of BRCA mutation in epithelial ovarian cancer patients,21,3,2,1,1,ar,3
"Risk attitude, time preference and health behaviours in the Bangkok Metropolitan Area",70,1,3,1,0,ar,7
"Development of second primary tumors and outcomes in medulloblastoma by treatment modality: A Surveillance, Epidemiology, and End Results analysis",32,11,3,4,0,ar,7
Effective production of recombinant Δ60VP1 chicken anemia virus protein in Escherichia coli and its application to a serodiagnostic indirect ELISA,46,4,1,3,0,ar,3
Impedimetric melanoma invasion assay device using a simple paper membrane and stencil-printed electrode on PMMA substrate,38,6,4,3,1,ar,1
