Title,Author_count,subtype,Subject_area_count,Cite_count
Nephrology in Thailand,7,ch,1,0
"Specific and sensitive, ready-To-use universal fungi detection by visual color using ITS1 loop-mediated isothermal amplification combined hydroxynaphthol blue",6,ar,3,9
Editorial: FDA-Approved Drug Repositioning for P-Glycoprotein Overexpressing Resistant Cancer,5,ed,2,9
Isothermal Detection of Canine Blood Parasite (Ehrlichia canis) Utilizing Recombinase Polymerase Amplification Coupled with Graphene Oxide Quenching-Based Pyrrolidinyl Peptide Nucleic Acid,4,ar,6,5
Prevalence of C-shaped Canals and three-rooted mandibular molars using CBCT in a selected thai population,6,ar,1,2
Maintenance of statin therapy among people living with HIV,5,ar,3,2
"Source of oseltamivir resistance due to single E276D, R292K, and double E276D/R292K mutations in H10N4 influenza neuraminidase",4,ar,6,3
Hybrid effect of carbon nanotubes and polypropylene fibers on mechanical properties and fire resistance of cement mortar,5,ar,3,39
Uniaxial load testing of large-scale 3D-printed concrete wall and finite-element model analysis,3,ar,3,19
"Corrigendum to “Antibacterial spectrum of synthetic herbal-based polyphenols against Vibrio parahaemolyticus isolated from diseased Pacific whiteleg shrimp (Penaeus vannamei) in Thailand”: [Aquaculture, Volume 533 (2021), Available online 21 October 2020, 736070] (Aquaculture (2021) 533, (S004484862031872X), (10.1016/j.aquaculture.2020.736070))",6,er,1,0
Paper-based electrochemical biosensor for diagnosing COVID-19: Detection of SARS-CoV-2 antibodies and antigen,6,ar,4,294
Bacterial cellulose-based re-swellable hydrogel: Facile preparation and its potential application as colorimetric sensor of sweat pH and glucose,4,ar,3,37
In situ observation and control of ultrathin In layers on sublimated InP(100) surfaces,4,ar,5,2
"Chitosan-alginate nanoparticles as effective oral carriers to improve the stability, bioavailability, and cytotoxicity of curcumin diethyl disuccinate",4,ar,3,43
Thailand's EV Taxi Situation and Charging Station Locations,2,cp,4,1
"Novel multifunctional ascorbic triazole derivatives for amyloidogenic pathway inhibition, anti-inflammation, and neuroprotection",8,ar,7,7
Biologics for chronic rhinosinusitis,8,re,1,33
Preventing the next pandemic: the power of a global viral surveillance network,8,ar,1,25
Soluble Sema4D in Plasma of Head and Neck Squamous Cell Carcinoma Patients Is Associated With Underlying Non-Inflamed Tumor Profile,13,ar,2,8
Early Stress Detection in Plant Phenotyping using CNN and LSTM Architecture,2,cp,4,1
Unit Management of a BESS-Integrated Hydro Power Plant for Spinning Reserve Enhancement,2,cp,4,0
Fault Cause Classification on PEA 33 kV Distribution System using Supervised Machine Learning compared to Artificial Neural Network,3,cp,4,0
Miniaturized Dual-Band Power Dividers Based on Conjugately Characteristic-Impedance Transmission Lines (CCITLs),3,cp,4,0
Feature Detection and Description based on ORB Algorithm for FPGA-based Image Processing,2,cp,4,7
A Development on Asset Management System for Distribution Power Transformers,2,cp,4,2
"An Integrated Lean Management, IoT and MFCA Systems for Water Management of Industrial Manufacturing in Thailand",3,cp,3,1
Expression and immunogenicity assessment of a plant-made immunogen targeting the cytotoxic T-lymphocyte associated antigen-4: a possible approach for cancer immunotherapy,7,ar,3,7
Testing primordial black holes as dark matter in supergravity from gravitational waves,3,ar,1,18
Improvement of oxidation stability of fatty acid methyl esters derived from soybean oil via partial hydrogenation using dielectric barrier discharge plasma,6,ar,4,16
Effect of Temperature-Dependent Blood Viscosity on Low-Density Lipoprotein Transport: Numerical Study,4,cp,1,1
Q-Meter: Quality Monitoring System for Telecommunication Services Based on Sentiment Analysis Using Deep Learning,6,ar,6,16
Selective hydrogenolysis of furfural into fuel-additive 2-methylfuran over a rhenium-promoted copper catalyst,11,ar,3,9
The Effectiveness and Safety of Commonly Used Injectates for Ultrasound-Guided Hydrodissection Treatment of Peripheral Nerve Entrapment Syndromes: A Systematic Review,7,ar,2,22
Plant Defense Responses to Biotic Stress and Its Interplay With Fluctuating Dark/Light Conditions,5,re,1,73
Impact of acute care surgery model in aspects of patients with upper gastrointestinal hemorrhage: Result from a single tertiary care center in Thailand,4,ar,2,0
Alleviating social and economic inequality? The role of social enterprises in Thailand,3,ar,3,3
Performance and Analysis of PI and Fuzzy Controlled Zeta Converter Fed in PMBLDC Motor Drive,5,cp,3,1
Mixed-integer linear programming model and heuristic for short-term scheduling of pressing process in multi-layer printed circuit board manufacturing,3,ar,1,5
Green natural rubber composites reinforced with black/white rice husk ashes: Effects of reinforcing agent on film’s mechanical and dielectric properties,2,ar,2,6
Unravelling regioselectivity of Leuconostoc citreum ABK‐1 alternansucrase by acceptor site engineering,5,ar,7,4
Epigallocatechin-3-gallate protects pro-acinar epithelia against salivary gland radiation injury,10,ar,7,10
Metabolic and mitochondrial functioning in chimeric antigen receptor (Car)—t cells,6,re,2,9
A comparative study of window size and channel arrangement on eeg-emotion recognition using deep cnn,4,ar,6,14
Development of personal protective equipment for the COVID-19 pandemic in Thailand and technical aspects of testing gown materials,6,ar,4,1
Tiletamine/zolazepam and dexmedetomidine with tramadol provide effective general anesthesia in rats,5,ar,5,5
The Cinematic Forest and Southeast Asian Cinema,1,ar,2,1
"Factors influencing high academic achievement of stateless migrant children in Tak Province, Thailand",1,ar,4,0
Anterior transcorporeal full-endoscopic drainage of a long-span ventral cervical epidural abscess: A novel surgical technique,6,ar,3,4
Immunomodulating effect of polysaccharide krestin from cariolus versicolor grown in indonesia against rheumatoid arthritis in rat,8,ar,2,0
Effect of multi-component program on promoting safety of hospitalized children,4,ar,2,1
Thai/English Cross-Language Transliterated Word Retrieval using Transformer,2,cp,5,1
Bilateral diffuse nodular pulmonary ossification mimicking metastatic disease in a patient with fibrolamellar hepatocellular carcinoma,7,ar,1,0
Anthocyanin and polyphenol contents of Antidesma thwaitesianum Müll. Arg. berry juice being stabilized by protein matrices,3,ar,1,0
Tympanic paragangliomas: A large case series and single institutional experience,5,re,1,0
Ceritinib Efficacy and Safety in Treatment-Naive Asian Patients With Advanced ALK-Rearranged NSCLC: An ASCEND-4 Subgroup Analysis,14,ar,2,3
Research paper: Comparing log-based and exponent-based functions to predict human height by foot length,4,ar,2,1
Water-soluble polyaromatic-based imidazolium for detecting picric acid: Pyrene vs. anthracene,7,ar,7,23
"Serum angiopoietin-2 levels in dogs with splenic haemangiosarcoma, haemangioma, and splenitis",4,ar,1,0
Static Indexing Beats Tactical Asset Allocation,2,ar,3,1
Biological activities and genome of marine Streptomyces verrucosisporus CPB1-1T,5,ar,1,1
Edible Aerodramus fuciphagus bird nest for wound healing: In search of the best extraction method to increase sialic acid and its relationship with collagen production,4,ar,1,0
"Plant-produced recombinant SARS-CoV-2 receptor-binding domain; an economical, scalable biomaterial source for COVID-19 diagnosis",8,ar,4,14
"Observation of gut content and morpho-histology of the digestive system in pisodonophis boro (Hamilton, 1822) from pranburi river estuary, Thailand",5,ar,1,0
Comparison of physicochemical and sensory evaluations of polymeric ons utilizing tapioca maltodextrin de7 or de19 as carbohydrate source,3,ar,1,0
Phenolic contents and antioxidant activities of leaf extracts from elaeocarpus submonoceras miq.,6,ar,1,1
Colour Enhancement of Pink Tourmaline from Nigeria by Electron-Beam and Gamma Irradiation,4,ar,1,0
Porokeratosis ptychotropica: a 30-year wait for the correct diagnosis and a challenging therapeutic endeavour,2,no,1,1
Compound heterozygosity for a novel frameshift variant causing fatal infantile liver failure and genotype-phenotype correlation of POLG c.3286C>T variant,6,ar,3,0
"Ovarian histology of toadfish batrachomoeus trispinosus from pranburi river estuary, Thailand",7,ar,1,1
Lowered serum cesium levels in schizophrenia: Association with immune-inflammatory biomarkers and cognitive impairments,5,ar,1,6
Gender and managerial competence: a comparison of male and female first-line nurse managers in Indonesia,4,ar,2,1
Factors affecting repositioning policy compliance: an integrative review,3,re,2,1
Interdecadal variation of the wintertime precipitation in Southeast Asia and its possible causes,6,ar,1,3
Response surface methodology approach for optimization of norfloxacin by the graphene oxide under the presence of tannic acid and its adsorption mechanism,5,ar,3,2
Comparison of computed tomographic ocular biometry in brachycephalic and non-brachycephalic cats,5,ar,1,1
Comparative study of oral health education given by a dentist and schoolteachers in Thai Grade 3 students,3,ar,1,0
A bim-database-integrated system for construction cost estimation,3,ar,6,6
Shear performance of special dry joints for precast concrete segments,4,ar,6,1
"Cytotoxicity of Vibrio parahaemolyticus AHPND toxin on shrimp hemocytes, a newly identified target tissue, involves binding of toxin to aminopeptidase N1 receptor",6,ar,6,16
Measurements of p p → Z Z production cross sections and constraints on anomalous triple gauge couplings at √s=13TeV,2365,ar,2,24
Search for nonresonant Higgs boson pair production in final states with two bottom quarks and two photons in proton-proton collisions at √s = 13 TeV,2326,ar,1,36
Comparison of Blastocyst Development between Cat-Cow and Cat-Pig Interspecies Somatic Cell Nuclear Transfer Embryos Treated with Trichostatin A,10,ar,2,1
A simple distance paper-based analytical device for the screening of lead in food matrices,4,ar,6,9
Unripe papaya by-product: From food wastes to functional ingredients in pancakes,4,ar,5,7
Randomized controlled trial of ultrasound-guided fluid resuscitation of sepsis-induced hypoperfusion and septic shock,7,ar,1,8
Discovery of novel JAK2 and EGFR inhibitors from a series of thiazole-based chalcone derivatives,10,ar,6,16
"Community-Integrated Intermediary Care (CIIC) service model to enhance family-based, long-term care for older people: Protocol for a cluster randomized controlled trial in Thailand",9,ar,1,7
Variation of autonomic nervous system function by age and gender in thai ischemic stroke patients,3,ar,1,4
Polynomial duality-symmetric lagrangians for free p-forms,3,ar,2,7
New aspects of Argyres-Douglas theories and their dimensional reduction,3,ar,1,25
Measurement of the inclusive and differential Higgs boson production cross sections in the leptonic WW decay mode at √s = 13 TeV,2323,ar,1,25
The impact of the coronavirus disease and Tele-Heart Failure Clinic on cardiovascular mortality and heart failure hospitalization in ambulatory patients with heart failure,9,ar,3,4
STK11/LKB1 mutations in NSCLC are associated with KEAP1/NRF2-dependent radiotherapy resistance targetable by glutaminase inhibition,17,ar,1,34
Development and performance of CUHASROBUST application for pulmonary rifampicin-resistance tuberculosis screening in Indonesia,4,ar,1,0
DNA vaccine candidate encoding SARS-CoV-2 spike proteins elicited potent humoral and Th1 cell-mediated immune responses in mice,14,ar,1,23
Two New Chromanone Acid Derivatives from Calophyllum inophyllum,2,ar,1,0
Assessing determinants of continuance intention towards personal cloud services: Extending utaut2 with technology readiness,5,ar,4,16
"Hearing protection devices use and its relationship with hearing loss among steel industry workers of Samut Prakan Province, Thailand",3,ar,1,0
Psoas major muscle volume does not affect the postoperative thigh symptoms in XLIF surgery,6,ar,1,5
The differences of pain receptor and pain-related neurotransmitters in the vagina of pre- And postmenopausal women,9,ar,1,0
Strange Quark Stars in 4D Einstein-Gauss-Bonnet Gravity,3,ar,2,17
Cycloplegic refraction in myopic children with brown irises: Time of maximum cycloplegia and difference between retinoscopy and autorefraction,3,ar,1,0
