Title,ref_count,Author_count,Subject_area_count,Unique_affiliations_count,Open_access,subtype,Cite_count
Three-dimensional dynamic response of multilayered poroelastic media,40,3,3,1,0,ar,17
Effects of conductive polyazulene and plasticizer embedded in deproteinized natural rubber transdermal patch on electrically controlled naproxen release-permeation,42,4,1,3,0,ar,5
Search for W Boson Decays to Three Charged Pions,45,2280,1,253,1,ar,6
Catalytic Steam Reforming of Biomass-Derived Tar over the Coal/Biomass Blended Char: Effect of Devolatilization Temperature and Biomass Type,30,3,3,2,0,ar,14
"DP4-assisted structure elucidation of isodemethylchodatin, a new norlichexanthone derivative meager in h-atoms, from the lichen parmotrema tsavoense",52,7,7,5,1,ar,6
Evaluating the CO2 Capture Performance Using a BEA-AMP Biblend Amine Solvent with Novel High-Performing Absorber and Desorber Catalysts in a Bench-Scale CO2 Capture Pilot Plant,35,4,3,2,0,ar,20
An application of scissored-pair control moment gyroscopes in a design of wearable balance assistance device for the elderly,21,3,4,1,0,ar,6
Jet Shapes of Isolated Photon-Tagged Jets in Pb-Pb and pp Collisions at sNN =5.02 TeV,58,2301,1,248,1,ar,35
"An effect-analysis method for species-dependent coral health status in temperature and ammonia: A case study of Acropora sp., Turbinaria sp., and Porites sp.",20,3,3,1,1,cp,0
Attention allocation to 2D and 3D emotion-inducing scenes: A neurophysiological study,25,6,1,4,0,ar,3
Cationic-Polymer-Functionalized Zinc Oxide Quantum Dots: Preparation and Application to Iron(II) Ion Detection,60,2,1,2,0,ar,3
Near-horizon quasinormal modes of charged scalar around a general spherically symmetric black hole,39,3,1,1,1,ar,8
Phytostilbenoid production in white mulberry (Morus alba L.) cell culture using bioreactors and simple deglycosylation by endogenous enzymatic hydrolysis,58,7,2,4,0,ar,8
Potential of sustainable bioenergy production from Synechocystis sp. cultivated in wastewater at large scale – A low cost biorefinery approach,68,5,4,4,0,ar,34
Myalgic encephalomyelitis or chronic fatigue syndrome: how could the illness develop?,526,4,3,5,1,re,38
Study on Raman spectroscopy of InSb nano-stripes grown on GaSb substrate by molecular beam epitaxy and their Raman peak shift with magnetic field,40,12,3,4,1,ar,5
Molecular beam epitaxial growth of interdigitated quantum dots for heterojunction solar cells,21,13,3,5,0,ar,4
Anti-phase domain induced morphological differences of self-assembled InSb/GaAs quantum dots grown on (0 0 1) Ge substrate,35,11,3,5,1,ar,2
Analysis for T-stress of cracks in 3D anisotropic elastic media by weakly singular integral equation method,66,3,5,2,0,ar,11
Heterostructures of mesoporous TiO 2 and SnO 2 nanocatalyst for improved electrochemical oxidation ability of vitamin B6 in pharmaceutical tablets,43,10,4,10,0,ar,33
"In Schizophrenia, Increased Plasma IgM/IgA Responses to Gut Commensal Bacteria Are Associated with Negative Symptoms, Neurocognitive Impairments, and the Deficit Phenotype",69,4,2,5,0,ar,41
Effect of oxygen concentration on the tension and shear strength of Zr-O system: A first-principles study,69,5,4,2,0,ar,7
"The 2nd international conference on electronics, communications and control engineering: ICECC 2019",,1,4,1,,ed,0
Development of a prototype of autonomous vehicle for agriculture applications,11,4,4,1,0,cp,3
Development of an Automatic Meter Reading and Outage Management System using LoRaWAN Technology,10,2,3,1,0,cp,4
"Timing of periarticular injection has no effect on postoperative pain and functional recovery in simultaneous bilateral total knee arthroplasty: A prospective randomized, double-blinded trial",29,6,2,3,1,ar,8
Message from General Chair,,1,2,1,,ed,0
Message from technical program committee chairs,,5,2,4,,ed,0
Risks in the Eyes of Tourists: A Survey Study on Perceived Thai Tourism Risks,18,3,2,2,0,cp,1
Improve Traffic Prediction Using Accident Embedding on Ensemble Deep Neural Networks,21,2,2,1,0,cp,8
Observation of prompt J/ψ meson elliptic flow in high-multiplicity pPb collisions at √sNN=8.16 TeV,66,2273,1,198,1,ar,28
Measurements of properties of the Higgs boson decaying to a W boson pair in pp collisions at s=13TeV,68,2276,1,197,1,ar,122
Energy Efficiency and Safety for Wall Type Air Conditioner with Propane Refrigerant,3,2,2,1,1,cp,0
Vibrational Analysis on Patellofemoral Joint Degradation of Swine's Knee,11,4,2,2,1,cp,0
Synergistic effects of photo-irradiation and curcumin-chitosan/alginate nanoparticles on tumor necrosis factor-alpha-induced psoriasis-like proliferation of keratinocytes,29,6,7,4,1,ar,23
Development of antituberculosis melt-blown polypropylene filters coated with mangosteen extracts for medical face mask applications,49,6,4,4,0,ar,22
Sensitivity analysis techniques for the optimal system design of forward osmosis in organic acid recovery,31,3,2,2,0,ar,5
Observation of Single Top Quark Production in Association with a Z Boson in Proton-Proton Collisions at s =13 TeV,52,2281,1,252,1,ar,48
Efficacy and improvement of lipid profile after switching to rilpivirine in resource limited setting: real life clinical practice,24,6,3,2,1,ar,2
Steam reforming of acetic acid for hydrogenproduction: Catalytic performances of Ni and Co supported on Ce0·75Zr0·25O2 catalysts,52,3,4,2,0,ar,22
"Prehospital care of the 13 hypothermic, anesthetized patients in the Thailand Cave rescue",4,4,1,4,0,le,5
Effect of Ionization State on Voltage-Sensor Structure in Resting State of the Hv1 Channel,52,2,3,1,0,ar,4
Quantum Mechanics/Molecular Mechanics (QM/MM) Calculations Support a Concerted Reaction Mechanism for the Zika Virus NS2B/NS3 Serine Protease with Its Substrate,133,3,3,3,2,ar,19
Proton Transfers at a Dopamine-Functionalized TiO 2 Interface,69,4,4,2,1,ar,13
Amphotericin B loaded solid lipid nanoparticles (SLNs) and nanostructured lipid carrier (NLCs): physicochemical and solid-solution state characterizations,42,3,4,2,0,ar,41
Health risk assessment of residential exposure to cypermethrin among young children in agricultural communities in northeastern Thailand,21,5,3,4,0,ar,7
"Annotated catalogue of the types of Indo-Burmese non-marine Gastropoda deposited in the Faculty of Tropical Medicine, Mahidol University, Thailand",18,5,3,2,0,ar,0
"Factors associated with health effects from occupational exposure to pesticide residues among greengrocers in fresh market, Bangkok, Thailand",32,5,3,4,0,ar,1
A new phenanthrene dimer from Dendrobium palpebrae,15,7,7,1,0,ar,13
Randomized Trial Evaluating Percutaneous Coronary Intervention for the Treatment of Chronic Total Occlusion: The DECISION-CTO Trial,27,32,2,21,1,ar,207
Observation of Two Excited Bc+ States and Measurement of the Bc+ (2S) Mass in pp Collisions at s =13 TeV,36,2279,1,253,1,ar,84
Patient-reported advantages and disadvantages of peritoneal dialysis: Results from the PDOPPS,34,15,1,10,1,ar,19
Chemical constituents of Ficus consociata Blume (Moraceae),12,7,1,4,1,ar,2
The effect of quail egg and hen egg consumption on low-density lipoprotein oxidation and small dense low-density lipoprotein,40,5,1,1,1,ar,0
Regulation and decriminalisation of illegal substances in Thailand,21,4,1,4,1,re,1
Copper oxide nanorods electrodes for organophosphate pesticide sensor,11,7,4,2,0,cp,8
A Real-Time Free Chlorine Monitoring by Graphene Field-Effect Transistor,12,7,4,2,0,cp,1
Incidence and mortality of renal cell carcinoma after kidney transplantation: A meta-analysis,89,14,1,12,1,ar,22
Intestinal parasites associated with opportunistic coccidial infections among immunocompromised individuals in central iran: A cross sectional study,31,8,6,6,1,ar,4
Burden of diseases among nursing staff in a Tertiary Hospital in Thailand,33,4,1,2,,ar,0
Nitric oxide synthesis inhibition and anti-inflammatory effect of polypeptide isolated from chicken feather meal in lipopolysaccharide-stimulated RAW 264.7 macrophages,50,8,4,2,1,ar,11
Spark Framework for Real-Time Analytic of Multiple Heterogeneous Data Streams,8,2,2,1,0,cp,6
A path analysis of psychotic symptoms among persons with schizophrenia using methamphetamines,36,3,1,2,,ar,0
An alternative quadratic functional equation on 2-divisible commutative groups,5,3,1,1,,ar,0
Safety and immunogenicity of MF59-adjuvanted cell culture-derived A/H5N1 subunit influenza virus vaccine: Dose-finding clinical trials in adults and the elderly,28,12,2,14,1,ar,7
"Exposure of chlorpyrifos in toddlers living in an agricultural area in Sakon Nakhon province, North-East Thailand",44,6,2,4,1,ar,4
Redesign of a continuous passive motion machine for total knee replacement therapy,32,2,2,1,1,ar,3
Women’s experiences and acceptability of medical termination of pregnancy: Results of an introductory study in Thailand,15,3,2,3,1,ar,3
Effectiveness of modified health belief model-based intervention to reduce body mass index for age in overweight junior high school students in Thailand,36,5,2,1,1,ar,5
Heart failure council of Thailand (HFCT) 2019 heart failure guideline: Comorbidity in heart failure,37,5,1,4,,ar,4
Enhancing cytokine clearances with sustained low-efficiency diafiltration (SLED-f) using high cut-off dialyzer in septic aki patients: A randomized trial,26,6,1,3,,ar,2
Radiation dose used in pediatric voiding cystourethrography: Three-year data from king Chulalongkorn memorial hospital,17,3,1,1,,ar,1
Heart failure council of Thailand (HFCT) 2019 heart failure guideline: Atrial fibrillation in heart failure guidelines,11,5,1,5,,no,1
Clam-shaped cyclam-functionalized porphyrin for electrochemical reduction of carbon dioxide,35,5,1,2,0,ar,1
Detection of airborne Mycobacterium tuberculosis complex in high-risk areas of health care facilities in Thailand,30,6,2,6,0,ar,13
Urine TWEAK level as a biomarker for early response to treatment in active lupus nephritis: A prospective multicentre study,23,10,1,7,1,ar,16
Photocatalytic liquid-phase selective hydrogenation of 3-nitrostyrene to 3-vinylaniline of various treated-TiO2 without use of reducing gas,55,4,2,2,1,ar,8
Butoxy mansonone G inhibits STAT3 and akt signaling pathways in non-small cell lung cancers: Combined experimental and theoretical investigations,92,4,2,1,1,ar,20
Selective consumption of sacoglossan sea slugs (Mollusca: Gastropoda) by scleractinian corals (Cnidaria: Anthozoa),70,7,1,5,1,ar,19
Search for contact interactions and large extra dimensions in the dilepton mass spectra from proton-proton collisions at √s=13 TeV,47,2280,1,248,1,ar,21
Comparison of tumor regression grading system in locally advanced esophageal squamous cell carcinoma after preoperative radio-chemotherapy to determine the most accurate system predicting prognosis,24,4,2,1,1,ar,7
Effect of macrolide prophylactic therapy on AIDS-Defining conditions and HIV-Associated mortality,23,24,2,22,1,ar,0
Innovative inventory pooling system based on computing and optimization techniques,12,4,3,1,1,ar,0
Diabetic muscle infarction: Rare complication with a distinct clinical manifestation,13,2,1,2,2,ar,2
Low risk of neurodevelopmental impairment among perinatally acquired HIV-infected preschool children who received early antiretroviral treatment in Thailand,49,12,2,7,1,ar,6
Effects of preoperative endoanal ultrasound on functional outcome after anal fistula surgery,41,4,1,1,1,ar,4
Identification and lipolytic activity of Bacillus and Staphylococcus strains from shrimp paste (Ka-pi),39,3,3,2,1,ar,3
Measurements of the pp ? WZ inclusive and differential production cross sections and constraints on charged anomalous triple gauge couplings at √s = 13 TeV,66,2292,1,247,1,ar,60
Combined effects of celecoxib and cepharanthine on human colorectal cancer cells in vitro,41,4,3,1,1,ar,2
Words Diffusion an Analysis of across Facebook Pages in Thailand,9,2,2,1,0,cp,0
Women's preferences and factors influencing their obstetric care service utilization in rural Sindh: A cross sectional study,26,4,1,2,,ar,2
Similar Cluster recommendation of Product Purchases by Pages liked Analysis,9,2,2,1,0,cp,2
Exclusiveness Centrality: A Novel Centrality Measure to Find Behavioral Influencers on Twitter,13,2,2,1,0,cp,3
Prediction of Post likes Using Clustering and Regression Technique,11,2,2,1,0,cp,0
Search for nonresonant Higgs boson pair production in the b b ¯ b b ¯ final state at √s = 13 TeV,72,2291,1,247,1,ar,27
Unification of inflation and dark matter in the Higgs–Starobinsky model,67,2,2,3,1,ar,12
Post-yield Fracture Mechanics as a Measure of the Degradation of Artificially Aged Biodegradable Mulch Films,19,6,4,5,0,ar,0
Combination of endoscopic retrograde cholangiopancreatography and endoscopic ultrasonography-guided biliary drainage in malignant hilar biliary obstruction,15,3,2,3,1,re,28
Isolated intermittent neurogenic priapism: An unusual presentation in degenerative lumbar spinal stenosis,19,2,1,1,2,ar,2
Greybody factor for black string in dRGT massive gravity,66,3,2,4,1,ar,31
"Bacillus salacetis sp. Nov., a slightly halophilic bacterium from thai shrimp paste (ka-pi)",46,4,2,3,1,ar,3
Electrochemical investigation of amino acids Parkia seeds using the composite electrode based on copper/carbon nanotube/nanodiamond,58,6,4,3,0,ar,5
Association between periodontitis and spontaneous abortion: A case-control study,49,10,1,4,0,ar,16
Measurement of the top quark mass in the all-jets final state at √s=13TeV and combination with the lepton+jets channel,50,2284,2,179,1,ar,38
Search for resonant production of second-generation sleptons with same-sign dimuon events in proton–proton collisions at √s=13TeV,81,2294,2,178,1,ar,4
Search for excited leptons in ℓℓγ final states in proton-proton collisions at √s=13 TeV,48,2293,1,247,1,ar,7
Search for resonant t t ¯ production in proton-proton collisions at √s=13 TeV,91,2302,1,248,1,ar,40
Whole-Genome Sequencing for Drug Resistance Profile Prediction in Mycobacterium tuberculosis,49,17,3,10,1,ar,43
Bacterial Cytological Profiling as a Tool To Study Mechanisms of Action of Antibiotics That Are Active against Acinetobacter baumannii,76,8,3,4,1,ar,29
